Time(days) nH2_g nCO2_g nCH4_g nH2S_g H2_aq CO2_aq SO4 FeS X Acetate HCO3 S_tot H2S_aq HS Lag r_meth r_sulf r_precip r_aceto
  0.014695      9.10999        2.482  4.19743e-07  0.000983667      1.24091      14.7465      25.9008         0.01    0.0101269   0.00022509            0    0.0212668    0.0112611    0.0100057   0.00464193    0.0110661     0.012241            0    0.0154734
  0.016139      9.10998        2.482  4.61314e-07  0.000982233      1.24088      14.7465      25.9203         0.01    0.0101395  0.000247462            0    0.0213801    0.0113227    0.0100573   0.00509705    0.0110881    0.0122675            0    0.0155043
  0.017583      9.10998        2.482  5.02941e-07  0.000980829      1.24086      14.7465      25.9398         0.01    0.0101522  0.000269878            0    0.0214915    0.0113833    0.0101081   0.00555196    0.0111102     0.012294            0    0.0155353
  0.019028      9.10998        2.482  5.44625e-07  0.000979452      1.24083      14.7464      25.9593         0.01    0.0101648  0.000292339            0     0.021601     0.011443     0.010158   0.00600666    0.0111323    0.0123206            0    0.0155663
  0.020723      9.10998        2.482  5.93614e-07  0.000977872      1.24081      14.7464       25.982         0.01    0.0101797  0.000318754            0    0.0217272    0.0115118    0.0102155   0.00653999    0.0111583    0.0123519            0    0.0156028
  0.022418      9.10997        2.482  6.42681e-07  0.000976329      1.24079      14.7463      26.0048         0.01    0.0101947  0.000345232            0     0.021851    0.0115793    0.0102717   0.00707303    0.0111844    0.0123833            0    0.0156395
  0.024113      9.10997        2.482  6.91828e-07  0.000974823      1.24078      14.7463      26.0274         0.01    0.0102096  0.000371771            0    0.0219725    0.0116456    0.0103269    0.0076058    0.0112106    0.0124148            0    0.0156762
  0.025808      9.10997        2.482  7.41054e-07  0.000973353      1.24076      14.7463      26.0501         0.01    0.0102246  0.000398372            0    0.0220915    0.0117106    0.0103809   0.00813828    0.0112369    0.0124463            0    0.0157131
  0.027503      9.10997        2.482   7.9036e-07  0.000971919      1.24075      14.7462      26.0726         0.01    0.0102397  0.000425036            0    0.0222083    0.0117745    0.0104338   0.00867049    0.0112632     0.012478            0    0.0157501
  0.029197      9.10996        2.482  8.39746e-07  0.000970518      1.24074      14.7462      26.0951         0.01    0.0102548  0.000451763            0    0.0223228    0.0118372    0.0104856   0.00920242    0.0112896    0.0125097            0    0.0157871
  0.031297      9.10996        2.482   9.0103e-07  0.000968831      1.24073      14.7461       26.123         0.01    0.0102735  0.000484956            0    0.0224616    0.0119133    0.0105484    0.0098609    0.0113225    0.0125491            0    0.0158332
  0.033396      9.10996        2.482  9.62439e-07  0.000967194      1.24072      14.7461      26.1507         0.01    0.0102923  0.000518245            0    0.0225971    0.0119876    0.0106095     0.010519    0.0113554    0.0125887            0    0.0158795
  0.035496      9.10995        2.482  1.02397e-06  0.000965607      1.24071       14.746      26.1784         0.01    0.0103111  0.000551632            0    0.0227294    0.0120603    0.0106692    0.0111766    0.0113885    0.0126284            0    0.0159259
  0.037595      9.10995        2.482  1.08563e-06  0.000964067       1.2407       14.746      26.2059         0.01      0.01033  0.000585116            0    0.0228586    0.0121313    0.0107273    0.0118338    0.0114217    0.0126682            0    0.0159725
  0.039695      9.10994        2.482  1.14741e-06  0.000962575       1.2407      14.7459      26.2335         0.01     0.010349  0.000618698            0    0.0229847    0.0122008     0.010784    0.0124906     0.011455    0.0127082            0    0.0160192
  0.041794      9.10994        2.482  1.20933e-06  0.000961129      1.24069      14.7459      26.2609         0.01     0.010368  0.000652379            0    0.0231079    0.0122687    0.0108392     0.013147    0.0114885    0.0127483            0    0.0160661
  0.044543      9.10994      2.48199  1.29057e-06  0.000959303      1.24068      14.7458      26.2967         0.01    0.0103929  0.000696621            0    0.0232647    0.0123553    0.0109094    0.0140056    0.0115325     0.012801            0    0.0161278
  0.047291      9.10993      2.48199  1.37203e-06  0.000957551      1.24068      14.7458      26.3323         0.01     0.010418  0.000741034            0    0.0234167    0.0124394    0.0109774    0.0148636    0.0115767     0.012854            0    0.0161898
  0.050040      9.10993      2.48199  1.45372e-06  0.000955872      1.24067      14.7457      26.3679         0.01    0.0104432  0.000785618            0    0.0235641     0.012521    0.0110431    0.0157208    0.0116211    0.0129072            0    0.0162521
  0.052788      9.10992      2.48199  1.53563e-06  0.000954262      1.24066      14.7457      26.4033         0.01    0.0104684  0.000830373            0     0.023707    0.0126003    0.0111067    0.0165773    0.0116657    0.0129606            0    0.0163147
  0.055537      9.10992      2.48199  1.61776e-06  0.000952719      1.24066      14.7456      26.4385         0.01    0.0104938    0.0008753            0    0.0238456    0.0126774    0.0111682    0.0174331    0.0117105    0.0130143            0    0.0163775
  0.058285      9.10991      2.48199  1.70011e-06  0.000951241      1.24065      14.7456      26.4737         0.01    0.0105193  0.000920401            0    0.0239799    0.0127523    0.0112276    0.0182882    0.0117556    0.0130682            0    0.0164407
  0.062145       9.1099      2.48199  1.81616e-06  0.000949272      1.24065      14.7455      26.5228         0.01    0.0105552  0.000984037            0    0.0241618    0.0128538    0.0113079     0.019488    0.0118192    0.0131443            0    0.0165299
  0.066006       9.1099      2.48199  1.93265e-06  0.000947423      1.24064      14.7454      26.5717         0.01    0.0105914   0.00104802            0     0.024336    0.0129514    0.0113846    0.0206864    0.0118833    0.0132209            0    0.0166197
  0.069866      9.10989      2.48199   2.0496e-06  0.000945687      1.24063      14.7454      26.6203         0.01    0.0106277   0.00111235            0    0.0245029    0.0130452    0.0114577    0.0218834    0.0119478     0.013298            0    0.0167101
  0.073726      9.10988      2.48199  2.16701e-06   0.00094406      1.24062      14.7453      26.6687         0.01    0.0106642   0.00117703            0    0.0246628    0.0131353    0.0115275     0.023079    0.0120127    0.0133756            0    0.0168011
