% Gypsum 40 C degree
% Time(days)  H2  CO2  CH4  H2S  SO4  FeS  Biomass  Acetate (mmol/L)
 10.766165    0.0122894     0.527173     0.175834     0.370013       35.159     0.781834     0.114202  2.74992e-08
 10.793985     0.012243     0.527161     0.175846     0.369071      35.1457     0.782777     0.114139  2.73079e-08
 10.821805    0.0121972      0.52715     0.175857     0.368129      35.1325     0.783718     0.114076  2.71486e-08
 10.849624     0.012152     0.527139     0.175868     0.367189      35.1192     0.784658     0.114013  2.70152e-08
 10.877444    0.0121075     0.527128     0.175879     0.366249       35.106     0.785598      0.11395   2.6887e-08
 10.905263    0.0120635     0.527117      0.17589      0.36531      35.0927     0.786537     0.113888  2.67289e-08
 10.933083      0.01202     0.527106     0.175901     0.364373      35.0795     0.787475     0.113825  2.65286e-08
 10.960902    0.0119771     0.527095     0.175912     0.363436      35.0662     0.788412     0.113762  2.63283e-08
 10.988722    0.0119348     0.527085     0.175923       0.3625       35.053     0.789347       0.1137  2.61564e-08
 11.016541     0.011893     0.527074     0.175933     0.361565      35.0397     0.790282     0.113637  2.60232e-08
 11.044361    0.0118517     0.527064     0.175943     0.360631      35.0265     0.791216     0.113575  2.59214e-08
 11.072180    0.0118109     0.527054     0.175953     0.359698      35.0132     0.792149     0.113512  2.58261e-08
 11.100000    0.0117706     0.527044     0.175963     0.358766           35     0.793082     0.113449  2.56942e-08
