time_d pH Ptot_atm pH2_atm pCO2_atm pCH4_atm CH4_g_mol H2_g_mol CO2_g_mol SO4 Formate Acetate Ca
0.0 7.0 3.51989903296142 0.0 3.51989903296142 0.0 0.0 0.0 0.0 0.00037000000000000005 0.0 1e-06 0.004100000000000004
0.96 5.801651598463021 80.83387841533715 9.113165726251403 2.63502095998219 69.08331240021467 0.763223929823458 0.10068113292575484 0.029111387140682697 0.00037224450615226006 0.00013284630157438 3.5997972148865353e-12 0.011169877468093094
1.92 5.800576326063949 80.82916699265206 9.109682148222195 2.6339447264568068 69.08316048764875 0.7632244476768965 0.1006429363828646 0.029099580778738244 0.00037225040160593196 0.00032683924372870594 6.046597388654952e-19 0.011245650429032458
2.88 5.799537927372871 80.8245888648218 9.106298226028251 2.6328971617965844 69.08301355609767 0.763224951994615 0.10060583157336402 0.029088088467456207 0.00037225620262049873 0.0005152871851894377 2.1059997811043676e-24 0.011319406320858559
3.84 5.798534681697022 80.82013908776685 9.103010199592717 2.6318773058241502 69.08287138120092 0.763225443215372 0.10056977735968793 0.02907689971572203 0.0003722619091907872 0.0006983990737311635 0.0 0.011391212589948742
4.8 5.7975654959991 80.81581530321893 9.099816227782057 2.6308847774348303 69.08273382656938 0.7632259214991729 0.1005347536383723 0.02906601038193542 0.00037226752088960415 0.0008762770284494424 0.0 0.011461095926625227
5.76 5.79662896569646 80.81161335552727 9.096713156557806 2.629918759157808 69.08260070762577 0.7632263872193967 0.10050072589834902 0.029055411531685428 0.0003722730294194723 0.0010490963458968233 0.0 0.011529113806369054
6.72 5.795723834358636 80.80753003085199 9.093698520487505 2.628978661904387 69.08247186465123 0.7632268406398242 0.10046766718382744 0.029045096738468563 0.0003722784414934278 0.0012169939417374669 0.0 0.011595307540734966
7.68 5.794848730476147 80.80356110918994 9.09076912777501 2.6280636374052535 69.0823471172872 0.7632272821504077 0.1004355425602286 0.029035056725788395 0.00037228375540597757 0.0013801472588374196 0.0 0.011659736769256137
8.64 5.794002707405394 80.79970426679175 9.087923188794282 2.627173270998117 69.08222634577055 0.7632277119333492 0.10040433246735177 0.029025286973803556 0.00037228896935593696 0.0015386556544029024 0.0 0.011722430584716026
9.6 5.793185505521891 80.79596004438605 9.085161036320873 2.626307793965398 69.08210952666633 0.7632281298607914 0.10037404061258463 0.029015790046958354 0.00037229407676056525 0.0016925003185708498 0.0 0.01178337264209412
10.56 5.792394604902579 80.79231863443366 9.082475370483825 2.6254650443281013 69.08199631355484 0.7632285369626227 0.10034458699716248 0.02900654224784611 0.00037229908824503187 0.0018420875609537586 0.0 0.011842715083729053
11.52 5.79163022815541 80.78878287897308 9.079868221757813 2.624645786979552 69.08188675313292 0.7632289328548674 0.10031599394668009 0.028997551996179496 0.0003723040028383571 0.0019873040071349316 0.0 0.011900403938943661
12.48 5.790890161626289 80.7853437488162 9.07733288541208 2.6238480046593597 69.08178053757146 0.7632293184994217 0.10028818797115686 0.028988797174359593 0.0003723088144810096 0.002128522913100595 0.0 0.011956581244518424
13.44 5.790174140379642 80.78200159366621 9.074869563169663 2.623071870373478 69.08167764174188 0.7632296938013846 0.10026117133259155 0.02898027970347634 0.00037231353076477933 0.002265732802194507 0.0 0.012011234723101342
14.4 5.789481970665865 80.77875676822991 9.072478469671948 2.6223175409923183 69.08157804876343 0.7632300586727293 0.10023494642576142 0.028972001323757667 0.0003723181441673854 0.0023989215276888454 0.0 0.012064353294299567
15.36 5.788812070627977 80.775603325506 9.070155171573424 2.621583717801494 69.08148154323338 0.7632304137313831 0.10020946467230793 0.028963947803037033 0.00037232266254864953 0.0025283358156376985 0.0 0.012116028317772878
16.32 5.788163420431396 80.77253748155707 9.067896843700284 2.6208695804132747 69.08138798647819 0.7632307593645818 0.10018469511961159 0.028956110153004096 0.00037232708713953814 0.002654132880586599 0.0 0.012166317547888909
17.28 5.787535555682067 80.76955815394783 9.0657026492497 2.6201749404423134 69.08129732110416 0.7632310956542511 0.10016062862439197 0.02894848632197316 0.00037233141630056265 0.0027763591707206125 0.0 0.012215234208378247
18.24 5.78692794004486 80.76666387751156 9.063571471494923 2.6194995176471694 69.08120947874727 0.7632314227269736 0.10013725297183579 0.028941073249465297 0.00037233565024599524 0.0028950767327020743 0.0 0.012262797989804265
19.2 5.786339978307036 80.76385287713794 9.061501966236472 2.6188429570515765 69.08112438329222 0.7632317407461026 0.10011455345026536 0.02893386705415264 0.00037233978884860516 0.003010360293140198 0.0 0.012309033842304454
20.16 5.785770861754004 80.76112207679927 9.059491841058957 2.6182045861934147 69.0810419233549 0.763232050032566 0.10009250494200182 0.028926860367080403 0.0003723438361278958 0.003122337431469081 0.0 0.012353989115787245
21.12 5.785219053825638 80.75846519085663 9.057536432505637 2.617582994299651 69.08096188708774 0.7632323512603764 0.1000710563254074 0.028920037717899957 0.00037234779917715797 0.0032312677833056286 0.0 0.012397763081952697
22.08 5.784685023639689 80.75588507321991 9.055637819535812 2.616978884180144 69.08088434675088 0.7632326440839662 0.10005023042532472 0.028913406829923074 0.00037235166803092397 0.0033370354430894357 0.0 0.012440306267647612
23.04 5.784167458231187 80.75337637065178 9.053792030094344 2.6163910551551144 69.08080912146721 0.763232929077863 0.10002998369994735 0.02890695453686988 0.00037235545492272183 0.0034398615506539883 0.0 0.012481703156517513
24.0 5.783666186902749 80.75093883730213 9.051998862977518 2.6158194828798296 69.0807361908797 0.7632332062492566 0.10001031396182052 0.02890068058012902 0.0003723591542758491 0.0035397572272241533 0.0 0.012521955469175224
24.96 5.7831804849891055 80.74856968693095 9.050256243875838 2.6152635538734024 69.08066545632974 0.7632334758901514 0.0999911984791508 0.02889457823559551 0.0003723627700034916 0.003636837927451183 0.0 0.012561106376233592
25.92 5.782710238935274 80.74626902505591 9.048564228001988 2.6147233285421025 69.08059690767502 0.7632337379656332 0.09997263787688844 0.028888648175152975 0.0003723663009199437 0.0037311004858925447 0.0 0.012599151604817282
26.88 5.782254445347778 80.74403256038674 9.04691963918794 2.614197832759104 69.08053040363787 0.7632339929444043 0.09995459733337722 0.028882879714289475 0.0003723697515808179 0.0038227217572860146 0.0 0.012636159733663494
27.84 5.78181312086986 80.74186090743505 9.04532291108652 2.6136872398325095 69.08046595176566 0.7632342407377428 0.09993708162155593 0.02887727476267722 0.00037237311988130454 0.00391167751005089 0.0 0.01267211855233303
28.8 5.781385179775032 80.73974940433978 9.04377059437998 2.613190489025632 69.0804033999463 0.7632344818553649 0.09992005292230509 0.0288718216848365 0.00037237641215152423 0.003998159818135292 0.0 0.012707102717234063
29.76 5.780971016741568 80.7377003630919 9.042264375709934 2.612708144784221 69.08034280918565 0.7632347160203163 0.09990352975004797 0.02886652668241112 0.0003723796227619896 0.004082074663752413 0.0 0.012741072495601942
30.72 5.780569217883717 80.73570737854203 9.040799528255524 2.6122387298475207 69.08028397802349 0.7632349439465016 0.09988746026839866 0.02886137354599047 0.00037238276197756735 0.004163685309270797 0.0 0.012774131884714383
31.68 5.7801797401274495 80.73377064851022 9.039376183661524 2.611782312737102 69.08022690409607 0.7632351655957683 0.09987184593365642 0.028856363033298506 0.0003723858268603415 0.004242984364821768 0.0 0.012806276055030333
32.64 5.779802577373445 80.7318905928331 9.0379946361095 2.6113390159960193 69.08017159050732 0.763235380907649 0.09985668998667614 0.028851496495573864 0.0003723888193346568 0.0043199553782442895 0.0 0.012837496362642324
33.6 5.779437237559848 80.73006509599155 9.03665331962571 2.610908358988602 69.08011796820986 0.7632355901117096 0.09984197525864566 0.028846768661011997 0.00037239173536218593 0.004394685549783804 0.0 0.012867826660380598
34.56 5.779082945422665 80.72829070253897 9.03534968202345 2.6104895480497867 69.08006592739318 0.7632357935906438 0.09982767376310649 0.02884217082194564 0.0003723945822958558 0.004467317016270092 0.0 0.012897322823452987
35.52 5.778739143044926 80.72656509081834 9.034082002991484 2.610082058760583 69.0800153909722 0.763235991596096 0.09981376663994547 0.028837697226807128 0.00037239736687820854 0.004537945563478009 0.0 0.012926021750791564
36.48 5.778406038473765 80.72488956775588 9.032851233924621 2.60968621391063 69.07996639174172 0.7632361839682371 0.0998002643348422 0.028833351423002043 0.00037240008435418846 0.004606518147887829 0.0 0.012953900717482064
37.44 5.77808276449908 80.72325997299872 9.031654311782328 2.6093010418174627 69.07991880383575 0.7632363711783704 0.0997871332513009 0.0288291227458885 0.0003724027350082639 0.0046732053992991655 0.0 0.012981028167332348
38.4 5.777769183542318 80.72167606837644 9.030491047899119 2.608926508339996 69.07987261184603 0.7632365532410884 0.09977437133110684 0.02882501082590925 0.00037240532562044627 0.00473801777254945 0.0 0.013007406467189876
39.36 5.777465759750448 80.72014040774053 9.029363311003543 2.608563228760629 69.07982788573597 0.7632367298549388 0.09976199908269127 0.02882102242113891 0.00037240784859757784 0.004800851119410288 0.0 0.013032992296620133
40.32 5.7771714613153025 80.71864807871165 9.028267484002324 2.6082100564680952 69.0797844765481 0.7632369015751754 0.09974997683189482 0.028817144946875997 0.0003724103115498691 0.004861906931464374 0.0 0.013057866391046561
41.28 5.77688574635804 80.71719652879915 9.027201686215363 2.6078663976616907 69.07974230612429 0.7632370686889586 0.09973828395196137 0.028813371886458296 0.00037241271631434055 0.00492128996767775 0.0 0.013082070572562077
42.24 5.776608381239613 80.71578488261581 9.026165265537866 2.607532060280217 69.07970134317581 0.7632372312877791 0.0997269132967908 0.02880970113489605 0.00037241506665738753 0.004979036522061572 0.0 0.013105618346188223
43.2 5.7763393222580435 80.71441309715479 9.025158184431668 2.6072070434110044 69.07966158313263 0.7632373893694704 0.09971586445963912 0.02880613268450629 0.000372417360573657 0.005035148664010893 0.0 0.013128509780009585
44.16 5.7760783577565675 80.71308025109789 9.024179761755763 2.60689113724925 69.07962299556375 0.7632375430373036 0.09970512997352611 0.028802664234153612 0.00037241959749718256 0.005089664320076337 0.0 0.01315075965448398
45.12 5.775825573060047 80.71178719112447 9.023230606852428 2.6065845614712515 69.0795855981464 0.7632376921816499 0.0996947165328116 0.02879929820009461 0.0003724217817566231 0.0051425494919455465 0.0 0.013172352456653715
