time_d pH Ptot_atm pH2_atm pCO2_atm pCH4_atm CH4_g_mol H2_g_mol CO2_g_mol SO4 Formate Acetate Ca
0.0 7.0 3.6905818749980064 0.0 3.6905818749980064 0.0 0.0 0.0 0.0 0.00037000000000000065 0.0 9.999999999999993e-07 0.004100000000000002
0.96 5.793356510585168 80.98135039185927 9.11424427290442 2.771689196502223 69.09333537663412 0.7637606941220354 0.1007492472945626 0.03063837131425322 0.00037200202354992744 0.00013865810790943069 1.7495393925556758e-11 0.011067226058829663
1.92 5.792269428237885 80.97663885162174 9.110757145584676 2.770620784098282 69.09317911268985 0.7637612065550735 0.1007109957813593 0.030626650852431738 0.0003720081905134615 0.00033292597598968596 3.343125477938654e-17 0.011142411802812396
2.88 5.791219349989171 80.9720598358003 9.107369238809449 2.7695805820805246 69.0930279516505 0.7637617057268619 0.10067383165464777 0.03061523936970117 0.0003720142513890367 0.0005216710617641936 2.926354882690264e-24 0.011215614032649621
3.84 5.79020503904502 80.9676105897235 9.104078403741907 2.7685681438339285 69.0928817339654 0.7637621918291813 0.1006377314380381 0.030604132013247503 0.0003720202054188112 0.000705012610139292 0.0 0.011286863987197504
4.8 5.78922594047084 80.9632909195495 9.100884402071 2.7675835790963768 69.09274039418783 0.7637626647863266 0.10060269260097335 0.03059333002757162 0.00037202604681718464 0.0008829634949247363 0.0 0.011356153829509623
5.76 5.788279280774667 80.95909121804999 9.097780024601018 2.7666248694302116 69.09260355200455 0.7637631255428884 0.10056863614725105 0.030582811311913323 0.00037203178594209075 0.0010559249215421791 0.0 0.011423625375270526
6.72 5.787364343351904 80.95501018684595 9.094764233106265 2.7656918457510593 69.09247111613867 0.7637635741606685 0.10053555075699358 0.03057257404480821 0.0003720374148792719 0.0012239544009862977 0.0 0.011489290443702253
7.68 5.786479713980502 80.9510436423892 9.091833851112469 2.7647836892603808 69.09234289793594 0.7637640110130681 0.10050340165544293 0.030562609278020365 0.00037204293716648455 0.0013872285558904668 0.0 0.011553206507861092
8.64 5.785625301202614 80.94719302787257 9.088989870186474 2.763900851232931 69.09221889769198 0.7637644358654258 0.10047219978678142 0.03055292199491671 0.0003720483472299406 0.001545691821918436 0.0 0.011615341707461936
9.6 5.784798239109613 80.94344723903376 9.086224017903778 2.7630409020060456 69.09209871251353 0.7637648498707892 0.10044185445574096 0.030543485565376085 0.00037205365228565215 0.00169980482308612 0.0 0.011675866926710028
10.56 5.783998737582569 80.93980882600923 9.083538113277097 2.7622045293199937 69.09198238580592 0.763765252681285 0.10041238567448722 0.03053430756292572 0.0003720588481783469 0.0018494659400514863 0.0 0.011734733682239814
11.52 5.783225535068291 80.93627380820351 9.080929151178287 2.7613909277188404 69.0918697472261 0.763765644670792 0.10038376053117944 0.030525379177217496 0.00037206393736476676 0.0019948423317386714 0.0 0.01179199853674432
12.48 5.78247687395253 80.93283556434565 9.078392189238318 2.760598662130637 69.09176055250124 0.7637660265159351 0.1003559248467556 0.03051668468317612 0.0003720689260539469 0.002136209167513452 0.0 0.01184776242458641
13.44 5.781752543318898 80.92949441651884 9.075927415631517 2.7598278881810168 69.0916547798428 0.7637663981312833 0.10032888073128356 0.030508225810102554 0.0003720738096495789 0.0022735557468887527 0.0 0.011902014339472081
14.4 5.781052635140055 80.9262523309056 9.073536222920863 2.759079152085673 69.09155245665079 0.7637667592392525 0.10030264351314644 0.030500008576312486 0.0003720785919431479 0.002406804232105985 0.0 0.011954715725320933
15.36 5.780374813546608 80.92309930891305 9.071211203400749 2.75835019970585 69.09145324560996 0.7637671109192627 0.1002771319447906 0.030492008258217667 0.0003720832547466062 0.002536367269245233 0.0 0.012006025269714126
16.32 5.779718868883633 80.92003605343315 9.06895281563373 2.7576412899309473 69.09135713208224 0.7637674530326679 0.10025235110720164 0.030484227721379258 0.000372087825007832 0.0026622190553473126 0.0 0.012055924579486092
17.28 5.779083864291016 80.91705895041866 9.06675836498944 2.7569516357901604 69.09126398338809 0.763767785951157 0.10022827146199342 0.030476658342041354 0.0003720922971537203 0.0027845096220456963 0.0 0.01210446906583833
18.24 5.77846871960334 80.91416411902763 9.064624947719969 2.756280407333818 69.0911736521092 0.7637681100654201 0.1002048611830175 0.030469291028772758 0.00037209667145859 0.002903400609084523 0.0 0.012151717064467368
19.2 5.777873352205714 80.91135211753328 9.0625529407154 2.7556277907088007 69.09108613344755 0.7637684252790107 0.10018212443756656 0.030462127839556676 0.0003721009478066727 0.003018870864565859 0.0 0.012197655433586184
20.16 5.777297431950035 80.90862225039152 9.06054179945692 2.7549936761966936 69.09100138600563 0.7637687316363393 0.10016005527922182 0.03045516758376734 0.0003721051224510483 0.003130950599387505 0.0 0.012242291870594084
21.12 5.776739279244118 80.90596755574971 9.058586359843789 2.7543765041052284 69.09091917131192 0.763769029882719 0.10013859707104714 0.030448393156497385 0.00037210920727249975 0.0032399274553351013 0.0 0.012285736092016166
22.08 5.7761997094796556 80.90339261821262 9.056689972179246 2.753777382426659 69.09083961585812 0.7637693194757327 0.10011778660127789 0.030441816730896673 0.0003721131910962078 0.003345614612991114 0.0 0.012327910100044909
23.04 5.775676252362123 80.90088651931049 9.054844565369898 2.753193820478992 69.09076236235478 0.7637696016141075 0.10009753532747076 0.030435410980195948 0.00037211709098562966 0.0034484617481588126 0.0 0.012368989156175401
24.0 5.7751696509674435 80.89845341150134 9.053053174610033 2.7526268203558257 69.09068752613888 0.7637698758062826 0.10007787657683259 0.030429186913722817 0.00037212089575901246 0.0035482996170575244 0.0 0.012408902720720805
24.96 5.774678416708501 80.8960869941928 9.051311132512048 2.7520749611257167 69.09061489457416 0.7637701427351571 0.10005875915529026 0.030423128945794565 0.00037212461849333255 0.0036453882172585933 0.0 0.012447750748841078
25.92 5.774202608833446 80.89378800273995 9.049618963198759 2.751538441497503 69.0905444801925 0.7637704022988527 0.10004018883026322 0.030417239265100208 0.0003721282512061795 0.0037396982694236215 0.0 0.012485519268308065
26.88 5.773741457017466 80.89155342189028 9.04797442343865 2.751016597113393 69.09047617513953 0.7637706548139997 0.10002214100564394 0.03041151058880332 0.00037213180050519234 0.0038313546914982553 0.0 0.012522254997899761
27.84 5.773295067719786 80.88938450735469 9.046378412179836 2.7505097614122875 69.09041000275342 0.7637709001132521 0.10000462556768633 0.030405946587452763 0.00037213526586391617 0.003920307280085445 0.0 0.012557934411987465
28.8 5.772862677100876 80.88727758153802 9.044828219457875 2.7500170814893954 69.09034584813011 0.7637711386078817 0.09998761278281577 0.03040053790063002 0.0003721386439484878 0.00400670705472111 0.0 0.012592617633497316
29.76 5.772443727722557 80.88523094325475 9.043322561171589 2.749538211859294 69.09028363952497 0.7637713704583541 0.09997108858441314 0.03039528074830278 0.0003721419434336131 0.004090625450260123 0.0 0.01262632885941031
30.72 5.7720370733673825 80.88323930480988 9.041857535894563 2.749071934014533 69.09022320890487 0.763771596251867 0.09995501016687226 0.03039016175860528 0.0003721451694188476 0.0041722798647353615 0.0 0.012659153877799475
31.68 5.771643108644861 80.88130501027467 9.040434853476267 2.7486188197544523 69.09016461877934 0.7637718157078823 0.09993939630823293 0.03038518721502341 0.0003721483167695217 0.0042515749401397995 0.0 0.01269105242975657
32.64 5.771261554188903 80.87942711362382 9.039053803848581 2.7481786711217437 69.09010783107725 0.7637720289194477 0.09992423922921984 0.030380354950561544 0.00037215138615590546 0.004328550189644562 0.0 0.012722038436014556
33.6 5.7708917624614395 80.87760289134356 9.03771236857385 2.747750874689138 69.09005275399237 0.76377223618014 0.09990951679082 0.030375658236982735 0.0003721543820312869 0.004403318050631729 0.0 0.01275215505204888
34.56 5.77053287483526 80.8758284679422 9.03640768543384 2.7473345413108268 69.08999926319194 0.7637724379164457 0.09989519759043801 0.030371087317594015 0.0003721573100451013 0.004476038005923531 0.0 0.012781464858005815
35.52 5.770185200089852 80.87410563344454 9.035141061543232 2.7469301062204976 69.0899474064215 0.7637726339178884 0.09988129598372242 0.030366646975116818 0.000372160163486733 0.004546637158097076 0.0 0.012809937222727955
36.48 5.769848260275427 80.87243245510156 9.03391106162792 2.7465371384760804 69.08989711703074 0.7637728243888368 0.09986779622980849 0.03036233248390062 0.0003721629481545157 0.004615195449369869 0.0 0.012837602451755794
37.44 5.769521474890237 80.87080633006168 9.032715762780631 2.7461550421862233 69.08984831082779 0.7637730096148246 0.09985467723279862 0.030358137305606294 0.0003721656659679027 0.004681820019643047 0.0 0.012864502489556727
38.4 5.769204601412352 80.8692263173469 9.03155446438193 2.745783610834689 69.08980095391077 0.7637731896961018 0.0998419313117139 0.030354059176763325 0.0003721683189732613 0.004746549882424896 0.0 0.012890651870913273
39.36 5.768897488801361 80.86769208922632 9.030426912106078 2.745422789051571 69.08975502820363 0.7637733646555214 0.09982955568629201 0.03035009749481972 0.0003721709053127559 0.004809399158132016 0.0 0.012916054454812708
40.32 5.768599891203395 80.86620249193726 9.029332254554594 2.745072310993103 69.0897104971282 0.7637735346208004 0.09981754101605433 0.030346249342714904 0.00037217342832096084 0.00487041528963734 0.0 0.012940728987871537
41.28 5.768311349287077 80.86475558021387 9.028269051218361 2.744731737103444 69.08966729537214 0.7637736998030005 0.09980587150019915 0.030342509898864087 0.00037217588911537153 0.004929678522719888 0.0 0.012964706383913858
42.24 5.76803119127722 80.8633481846894 9.027234966525755 2.7444003321901667 69.08962532417418 0.7637738605571169 0.09979452151019483 0.03033887109387519 0.0003721782921467666 0.004987319014855482 0.0 0.01298803839648072
43.2 5.767759429241605 80.86198061444115 9.026230219423368 2.7440781818900906 69.08958458802776 0.7637740168395444 0.0997834934559445 0.030335333871306686 0.00037218063773505764 0.005043324530047805 0.0 0.013010718984662531
44.16 5.767495348503662 80.86064944127762 9.02525228578162 2.7437644878457306 69.08954498106041 0.7637741690365544 0.09977275963840745 0.030331889467696486 0.0003721829306379523 0.0050978357403858214 0.0 0.01303280435019032
45.12 5.767239732989087 80.85935884855988 9.024304231344825 2.743460247819879 69.08950662330562 0.7637743166613467 0.09976235371348931 0.030328548841636688 0.0003721851626774372 0.005150681727756754 0.0 0.013054224241660623
46.08 5.766991498450937 80.85810349721102 9.023382129523641 2.7431642106806073 69.08946935315437 0.7637744603217278 0.09975223258742968 0.030325298257533845 0.0003721873423308395 0.0052020813464617455 0.0 0.013075066740178443
47.04 5.766750524390262 80.85688300476367 9.022485692247958 2.7428762976611383 69.08943315494544 0.7637746000523953 0.09974239310413077 0.030322136853339083 0.0003721894712519206 0.005252050625236477 0.0 0.013095337373920116
48.0 5.766516847657891 80.85569771069376 9.0216151639968 2.742596596982311 69.08939803546158 0.7637747358115969 0.09973283795213249 0.03031906559999754 0.0003721915481625746 0.005300575914169103 0.0 0.013115029930170337
48.96 5.766290506725195 80.85454791923998 9.020770764343848 2.742325186470023 69.08936400154982 0.7637748675594687 0.0997235695449688 0.03031608535370884 0.00037219357067365123 0.00534764495909949 0.0 0.013134138936918652
49.92 5.766070567472489 80.85342904705072 9.019949122231326 2.7420609924764685 69.08933091434567 0.7637749958168947 0.09971455088563985 0.030313184327412306 0.0003721955459298401 0.005393445649306423 0.0 0.013152739967565769
50.88 5.765857613439075 80.85234429580518 9.019152581798016 2.741804782454226 69.08929886406887 0.763775120208331 0.099705807709857 0.030310370950951966 0.0003721974727139177 0.005437847287520532 0.0 0.01317077897403381
51.84 5.765651023779453 80.85129053582486 9.0183788433619 2.741555819592715 69.08926775738995 0.7637752410914671 0.09969731477744599 0.030307637134498102 0.00037219935109294685 0.005480978058481662 0.0 0.01318830784235928
52.8 5.765450215620514 80.85026483090591 9.017625749427316 2.741313412647774 69.08923750670978 0.7637753588017363 0.09968904840857623 0.03030497528843052 0.00037220118666786054 0.005522958222045146 0.0 0.013205375247308996
53.76 5.7652555836092665 80.84926961973467 9.016895078481596 2.741078157542862 69.08920817638922 0.7637754730475055 0.09968102813416511 0.03030239196109251 0.000372202976665693 0.005563688588205174 0.0 0.013221939173378536
54.72 5.765066570426781 80.84830190017436 9.016184630081211 2.740849338634207 69.08917968025254 0.7637755841765637 0.09967322979902549 0.030299879292953285 0.0003722047248638134 0.005603291833573147 0.0 0.013238050048775384
55.68 5.7648832707433355 80.8473622853538 9.015494850395292 2.7406271073205173 69.08915203388106 0.7637756921141821 0.09966565830392737 0.030297438948113653 0.0003722064291838088 0.005641743071131731 0.0 0.01325369720881264
56.64 5.764705365056757 80.84644928556997 9.01482464140564 2.7404111184790576 69.08912519063686 0.7637757970271702 0.09965830160036938 0.030295067138655058 0.00037220809319640845 0.0056791034888125985 0.0 0.013268904935733928
57.6 5.764532701310671 80.84556220117072 9.014173486890405 2.7402012107665246 69.08909912839704 0.763775898993632 0.09965115402422092 0.030292762093914502 0.00037220971733963287 0.005715401853259884 0.0 0.013283684588059131
58.56 5.7643654575999 80.84470200879225 9.013542101618274 2.739997618618448 69.0890738746341 0.76377599790003 0.09964422342354518 0.03029052638926964 0.0003722113008308436 0.005750598310916494 0.0 0.013298019665409609
59.52 5.764202908729724 80.8438651220489 9.012927849018574 2.739799500034403 69.08904932136417 0.7637760941538198 0.09963748086043255 0.030288350780042744 0.0003722128466177058 0.0057848398205286285 0.0 0.013311969428384847
60.48 5.7640450390601305 80.84305148459312 9.012330686634073 2.739606843204239 69.08902546650316 0.7637761877603827 0.0996309258700762 0.030286235137108083 0.0003722143573723745 0.005818128744628489 0.0 0.013325534716425313
61.44 5.763892113673065 80.84226251610337 9.01175165489569 2.7394199872825347 69.08900235020488 0.7637762785541904 0.09962456987511599 0.03028418318565722 0.0003722158295587325 0.0058504070757351935 0.0 0.013338691656742669
62.4 5.763743467224353 80.84149492379288 9.011188332953614 2.7392381588471344 69.08897987379905 0.7637763669104543 0.09961838630517907 0.030282186433970504 0.00037221726850425956 0.005881809749062492 0.0 0.013351494680242689
63.36 5.763598781411549 80.84074709502185 9.010639536317669 2.7390609776670845 69.08895798929314 0.7637764530135975 0.09961236215936917 0.030280240707052347 0.0003722186771493352 0.00591240278988521 0.0 0.013363970558906669
64.32 5.76345849857526 80.8400213204786 9.01010694564531 2.7388889871363564 69.08893676342643 0.7637765365992905 0.09960651588699349 0.030278351972494004 0.00037222004999950636 0.0059420925070371835 0.0 0.013376081048696477
65.28 5.763322557002511 80.83931746830213 9.00959045879677 2.7387221645183817 69.08891618919748 0.7637766176780941 0.09960084637092462 0.030276519982626357 0.00037222139236859833 0.005970884572802243 0.0 0.013387827723392219
66.24 5.7631905909477545 80.83863354049119 9.009088612298774 2.73856003212078 69.08889620968813 0.763776696481928 0.09959533754512313 0.030274739490796426 0.0003722226999313147 0.005998860580342549 0.0 0.013399244242301222
67.2 5.763062161677385 80.83796739522218 9.00859983076032 2.7384020881795825 69.08887676012667 0.7637767732542785 0.09958997211923866 0.030273004988206422 0.00037222397941056874 0.0060261083364834996 0.0 0.013410365910896227
68.16 5.762937804918338 80.83732190461052 9.00812621898664 2.7382490181719277 69.08885792246866 0.7637768476613108 0.0995847732003753 0.03027132400368063 0.00037222522920443853 0.006052510494142618 0.0 0.013421144462885197
69.12 5.7628170749779235 80.8366946895961 9.00766603285323 2.738100255316926 69.08883962845752 0.7637769199785188 0.0995797216420908 0.030269690312488877 0.0003722264474138892 0.0060781642891620784 0.0 0.01343161982010103
70.08 5.762699530430564 80.83608358198852 9.007217678101867 2.7379552909989426 69.08882181267342 0.7637769904527076 0.09957479994661815 0.03026809833041656 0.0003722276407215817 0.006103158581420157 0.0 0.013441827770496352
71.04 5.76258536208658 80.83548959189 9.006781895245268 2.7378143659335032 69.088804504034 0.7637770589666828 0.09957001624353176 0.030266550701294366 0.0003722288075413718 0.006127452086734067 0.0 0.013451751371373803
72.0 5.762474659322567 80.83491319584715 9.00635903335661 2.7376775939291735 69.08878771622501 0.7637771254646967 0.09956537436523973 0.030265048675216705 0.0003722299456104036 0.006151025343627381 0.0 0.013461382615424799
72.96 5.762367343210206 80.8343540669609 9.005948850222039 2.737544901280799 69.08877143824691 0.7637771899824363 0.09956087165483636 0.03026359144368882 0.00037223105709436525 0.006173891844904889 0.0 0.01347072668130073
73.92 5.762262905651214 80.83380955409827 9.005549400874905 2.737415658783509 69.08875559302138 0.763777252825883 0.0995564867619901 0.03026217209685234 0.0003722321448996628 0.0061961600170895486 0.0 0.0134798278708414
74.88 5.762161608147057 80.83328107929755 9.00516172699388 2.7372902068167386 69.08874022058816 0.7637773138287023 0.09955223112310015 0.03026079437344421 0.00037223320762549874 0.0062177717815301015 0.0 0.013488662215677101
75.84 5.762063401385177 80.83276839895801 9.004785649259917 2.737168488293019 69.08872531374155 0.7637773730185984 0.09954810277018684 0.030259457646771723 0.0003722342449291124 0.006238737133274731 0.0 0.013497233737735004
76.8 5.761967858803568 80.83226931400013 9.004419553727535 2.737049982436934 69.08871080802442 0.7637774306487972 0.09954408398711777 0.03025815619797202 0.00037223526052529475 0.006259146042204383 0.0 0.013505579098231447
77.76 5.761875152382236 80.83178476029877 9.004064125751214 2.736934913271742 69.08869672997307 0.7637774866101894 0.09954018229826748 0.030256892487758057 0.00037223625308995505 0.006278960296967778 0.0 0.013513682523668373
78.72 5.761784998968322 80.83131323022472 9.003718260173377 2.7368229217381512 69.08868303611048 0.7637775410771078 0.09953638557157911 0.030255662572698683 0.0003722372242735861 0.006298241509907851 0.0 0.013521569301161525
79.68 5.761697807084022 80.83085700269649 9.003383624673328 2.7367145554169747 69.08866979018703 0.7637775937827058 0.09953271211685506 0.03025447246788482 0.0003722381717467514 0.00631689669541154 0.0 0.013529200858019478
80.64 5.761613001180988 80.83041300106335 9.003057964262666 2.7366090807976464 69.08865690391961 0.7637776450839203 0.09952913717899126 0.030253314117184838 0.0003722390992055475 0.006335051571131852 0.0 0.013536628849470003
81.6 5.761530427809614 80.82998040359507 9.00274067650419 2.7365063019367653 69.0886443539236 0.7637776950766095 0.09952565414449753 0.030252185368591686 0.0003722400076103716 0.0063527397241249645 0.0 0.013543867077086854
82.56 5.761450535934559 80.82956168310132 9.002433571959918 2.7364068117879055 69.0886322095946 0.7637777434709422 0.0995222828914284 0.0302510927353211 0.0003722408963422096 0.006369860204371679 0.0 0.013550873776710399
83.52 5.76137297523514 80.82915502315595 9.00213531771989 2.736310179629772 69.08862041805716 0.763777790476802 0.09951900878819006 0.030250031487298174 0.0003722417619496551 0.0063864873172043216 0.0 0.01355767927149348
84.48 5.761297681962773 80.82875998393754 9.001845593975029 2.7362162965628434 69.08860896818513 0.7637778361473188 0.09951582832230385 0.030249000427625385 0.0003722426110936867 0.006402638902577338 0.0 0.01356429125058128
