% Basalt 40 C degree
% Time(days)  H2  CO2  CH4  H2S  SO4  FeS  Biomass  Acetate (mmol/L)
  1.557895      4.80756      2.16139     0.246932     0.287296      2.66842     0.479042    0.0721275    0.0694502
  1.585714      4.74383      2.15746     0.250757     0.290586      2.73333      0.48781    0.0730426    0.0694934
  1.613534      4.67991      2.15353     0.254595     0.293947      2.79825     0.496543      0.07396    0.0695319
  1.641353      4.61581      2.14959     0.258445     0.297381      2.86316     0.505241    0.0748797     0.069566
  1.669173      4.55152      2.14565     0.262308     0.300887      2.92807     0.513905    0.0758017    0.0695961
  1.696992      4.48705      2.14171     0.266183     0.304464      2.99298     0.522535    0.0767259    0.0696225
  1.724812       4.4224      2.13776     0.270071     0.308113      3.05789     0.531131    0.0776525    0.0696456
  1.752632      4.35755       2.1338     0.273972     0.311833      3.12281     0.539694    0.0785815    0.0696656
  1.780451      4.29251      2.12984     0.277885     0.315625      3.18772     0.548222    0.0795128    0.0696829
  1.808271      4.22728      2.12586     0.281811     0.319488      3.25263     0.556717    0.0804465    0.0696976
  1.836090      4.16186      2.12188     0.285749     0.323423      3.31754     0.565178    0.0813826      0.06971
  1.863910      4.09624      2.11789     0.289701     0.327431      3.38246     0.573606    0.0823212    0.0697203
  1.891729      4.03042      2.11389     0.293665     0.331511      3.44737     0.581999    0.0832623    0.0697287
  1.919549       3.9644      2.10989     0.297643     0.335664      3.51228     0.590359    0.0842059    0.0697354
  1.947368      3.89817      2.10587     0.301634      0.33989      3.57719     0.598685     0.085152    0.0697405
  1.975188      3.83174      2.10184     0.305638      0.34419      3.64211     0.606977    0.0861007    0.0697442
  2.003008      3.76511       2.0978     0.309655     0.348561      3.70872     0.615235    0.0870519    0.0697465
  2.030827      3.69885      2.09379     0.313649     0.352805       3.7894     0.623551     0.087997     0.069748
  2.058647      3.63332      2.08982     0.317598     0.356801      3.87008     0.631981    0.0889307    0.0697488
  2.086466      3.56845       2.0859     0.321506     0.360564      3.95075     0.640519    0.0898539    0.0697489
  2.114286       3.5042      2.08201     0.325375     0.364112      4.03143     0.649157    0.0907673    0.0697484
  2.142105      3.44052      2.07816     0.329208     0.367457      4.11211      0.65789    0.0916717    0.0697474
  2.169925      3.37737      2.07435     0.333009     0.370614      4.19278     0.666714    0.0925676    0.0697458
  2.197744      3.31471      2.07056     0.336779     0.373593      4.27346     0.675622    0.0934557    0.0697437
  2.225564      3.25251      2.06681     0.340521     0.376407      4.35414     0.684609    0.0943363    0.0697412
  2.253383      3.19074      2.06308     0.344236     0.379065      4.43481     0.693673    0.0952101    0.0697382
  2.281203      3.12937      2.05938     0.347927     0.381577      4.51549     0.702808    0.0960774    0.0697348
  2.309023      3.06837      2.05571     0.351595     0.383952      4.59617      0.71201    0.0969386     0.069731
  2.336842      3.00773      2.05205      0.35524     0.386197      4.67684     0.721277    0.0977941    0.0697269
  2.364662      2.94741      2.04842     0.358866      0.38832      4.75752     0.730603    0.0986442    0.0697224
  2.392481       2.8874       2.0448     0.362473     0.390329       4.8382     0.739987    0.0994892    0.0697177
  2.420301      2.82768      2.04121     0.366062     0.392229      4.91887     0.749424     0.100329    0.0697126
  2.448120      2.76823      2.03763     0.369634     0.394028      4.99955     0.758913     0.101165    0.0697072
  2.475940      2.70903      2.03407     0.373191     0.395729      5.08023      0.76845     0.101996    0.0697016
  2.503759      2.65008      2.03052     0.376732      0.39734       5.1609     0.778033     0.102824    0.0696957
  2.531579      2.59136      2.02699      0.38026     0.398865      5.24158     0.787659     0.103647    0.0696896
  2.559398      2.53285      2.02347     0.383775     0.400308      5.32226     0.797326     0.104467    0.0696834
  2.587218      2.47454      2.01996     0.387277     0.401675      5.40293     0.807032     0.105283    0.0696769
  2.615038      2.41643      2.01647     0.390768     0.402968      5.48361     0.816775     0.106096    0.0696702
  2.642857      2.35849      2.01298     0.394248     0.404192      5.56429     0.826552     0.106906    0.0696634
  2.670677      2.30073      2.00951     0.397717     0.405351      5.64496     0.836362     0.107712    0.0696564
  2.698496      2.24314      2.00605     0.401177     0.406447      5.72564     0.846204     0.108516    0.0696492
  2.726316       2.1857       2.0026     0.404627     0.407484      5.80632     0.856075     0.109317     0.069642
  2.754135      2.12841      1.99915     0.408068     0.408465      5.88699     0.865974     0.110115    0.0696346
  2.781955      2.07127      1.99572     0.411501     0.409393      5.96767     0.875899     0.110911    0.0696271
  2.809774      2.01426      1.99229     0.414926     0.410269      6.04835     0.885849     0.111704    0.0696195
  2.837594      1.95738      1.98887     0.418344     0.411097      6.12902     0.895823     0.112495    0.0696118
  2.865414      1.90063      1.98546     0.421754     0.411878       6.2097     0.905818     0.113283     0.069604
  2.893233        1.844      1.98206     0.425158     0.412615      6.29038     0.915835      0.11407    0.0695961
  2.921053      1.78748      1.97866     0.428555     0.413308      6.37105     0.925872     0.114854    0.0695882
  2.948872      1.73109      1.97527     0.431946     0.413961      6.45173     0.935927     0.115635    0.0695802
  2.976692      1.67481      1.97188     0.435331     0.414573      6.53241        0.946     0.116415    0.0695721
  3.004511      1.61861       1.9685     0.438712     0.415158      6.60722     0.956082     0.117193     0.069564
  3.032331      1.56121      1.96504      0.44217     0.416233      6.65173       0.9659     0.117989    0.0695558
  3.060150      1.50191      1.96146      0.44575     0.418056      6.69624     0.975321     0.118812    0.0695476
  3.087970      1.44075      1.95776      0.44945     0.420592      6.74075     0.984374     0.119663    0.0695393
  3.115789      1.37777      1.95394     0.453272     0.423806      6.78526     0.993083     0.120541    0.0695309
  3.143609      1.31303      1.94999     0.457212     0.427663      6.82977      1.00147     0.121445    0.0695225
  3.171429      1.24659      1.94593     0.461273     0.432128      6.87429      1.00955     0.122374    0.0695141
  3.199248      1.17855      1.94175     0.465452      0.43716       6.9188      1.01735     0.123326    0.0695057
  3.227068      1.10905      1.93746     0.469751     0.442709      6.96331      1.02488       0.1243    0.0694972
  3.254887      1.03827      1.93304     0.474169     0.448714      7.00782      1.03215     0.125292    0.0694888
  3.282707     0.966506       1.9285     0.478708     0.455093      7.05233      1.03918     0.126298    0.0694803
  3.310526     0.894189      1.92384     0.483369     0.461726      7.09684      1.04596     0.127313    0.0694719
  3.338346     0.821968      1.91905     0.488155     0.468442      7.14135      1.05251     0.128325    0.0694634
  3.366165     0.750787      1.91413     0.493072        0.475      7.18586      1.05884     0.129321    0.0694549
  3.393985     0.681917      1.90908     0.498127     0.481074      7.23038      1.06492     0.130282    0.0694464
  3.421805     0.616846      1.90388     0.503331     0.486289      7.27489      1.07077     0.131185     0.069438
  3.449624     0.556938      1.89851     0.508701     0.490298       7.3194      1.07637      0.13201    0.0694295
  3.477444     0.502971      1.89295     0.514256     0.492898      7.36391      1.08171     0.132746     0.069421
  3.505263     0.454887      1.88719     0.520018     0.494092      7.40842      1.08677     0.133393    0.0694125
  3.533083     0.411935       1.8812     0.526009     0.494054      7.45293      1.09156     0.133963    0.0694041
  3.560902     0.373034      1.87496     0.532251     0.493035      7.49744      1.09606     0.134472    0.0693956
  3.588722     0.337071      1.86844     0.538762     0.491293      7.54195      1.10028     0.134937    0.0693871
  3.616541     0.303056      1.86165     0.545558     0.489053      7.58647      1.10423     0.135372    0.0693786
  3.644361     0.270171      1.85456     0.552649     0.486503      7.63098      1.10791     0.135789    0.0693702
  3.672180      0.23777      1.84717      0.56004     0.483789      7.67549      1.11133       0.1362    0.0693617
  3.700000     0.205385      1.83949      0.56772     0.481027         7.72      1.11451      0.13661    0.0693532
  3.727820     0.172765      1.83155     0.575654     0.478305      7.76451      1.11745     0.137023    0.0693448
  3.755639     0.140036      1.82347     0.583733     0.475687      7.80902      1.12017     0.137437    0.0693363
  3.783459     0.108255      1.81557     0.591638     0.473218      7.85353      1.12268     0.137838    0.0693278
  3.811278    0.0806983      1.80869     0.598514      0.47092      7.89805      1.12499     0.138174    0.0693194
  3.839098    0.0618239      1.80398     0.603229     0.468802      7.94256      1.12712      0.13838    0.0693109
  3.866917    0.0509611      1.80126     0.605943      0.46686      7.98707      1.12906     0.138466    0.0693025
  3.894737    0.0445167      1.79965     0.607553     0.465085      8.03158      1.13084     0.138486     0.069294
  3.922556    0.0403005       1.7986     0.608607      0.46347      8.07609      1.13245     0.138472    0.0692855
  3.950376    0.0373039      1.79785     0.609356     0.462005       8.1206      1.13392      0.13844    0.0692771
  3.978195    0.0350418      1.79729     0.609921     0.460683      8.16511      1.13524     0.138397    0.0692686
  4.006015    0.0332577      1.79684     0.610367     0.459496      8.23208      1.13643     0.138347    0.0692602
  4.033835    0.0318029      1.79648     0.610731     0.458423      8.38045       1.1375     0.138292    0.0692517
  4.061654    0.0305864      1.79617     0.611035     0.457453      8.52882      1.13847     0.138233    0.0692433
  4.089474    0.0295489      1.79591     0.611294     0.456581      8.67719      1.13934     0.138171    0.0692348
  4.117293      0.02865      1.79569     0.611519     0.455803      8.82556      1.14012     0.138108    0.0692264
  4.145113    0.0278612      1.79549     0.611716     0.455115      8.97393      1.14081     0.138043    0.0692179
  4.172932    0.0271615      1.79532     0.611891     0.454512      9.12231      1.14141     0.137977    0.0692095
  4.200752    0.0265353      1.79516     0.612047     0.453992      9.27068      1.14193     0.137909     0.069201
  4.228571    0.0259704      1.79502     0.612188     0.453549      9.41905      1.14237     0.137841    0.0691926
  4.256391    0.0254575      1.79489     0.612316     0.453182      9.56742      1.14274     0.137772    0.0691841
  4.284211    0.0249891      1.79477     0.612433     0.452887      9.71579      1.14304     0.137703    0.0691757
  4.312030    0.0245588      1.79467     0.612541     0.452654      9.79554      1.14327     0.137633    0.0691672
  4.339850    0.0241596      1.79457     0.612641     0.452439      9.78524      1.14348     0.137562    0.0691588
  4.367669    0.0237873      1.79447     0.612734     0.452232      9.77494      1.14369     0.137491    0.0691503
  4.395489     0.023439      1.79439     0.612821     0.452033      9.76463      1.14389      0.13742    0.0691419
  4.423308     0.023112       1.7943     0.612902     0.451842      9.75433      1.14408     0.137348    0.0691335
  4.451128    0.0228041      1.79423     0.612979     0.451659      9.74403      1.14426     0.137276     0.069125
  4.478947    0.0225136      1.79415     0.613052     0.451484      9.73372      1.14444     0.137204    0.0691166
  4.506767    0.0222387      1.79409     0.613121     0.451316      9.72342      1.14461     0.137132    0.0691081
  4.534586    0.0219782      1.79402     0.613186     0.451156      9.71312      1.14477      0.13706    0.0690997
  4.562406    0.0217306      1.79396     0.613248     0.451004      9.70281      1.14492     0.136987    0.0690913
  4.590226    0.0214949       1.7939     0.613307     0.450859      9.69251      1.14506     0.136915    0.0690828
  4.618045    0.0212702      1.79384     0.613363     0.450721      9.68221       1.1452     0.136842    0.0690744
  4.645865    0.0210556      1.79379     0.613416     0.450591       9.6719      1.14533     0.136769     0.069066
  4.673684    0.0208504      1.79374     0.613468     0.450468       9.6616      1.14545     0.136696    0.0690575
  4.701504    0.0206538      1.79369     0.613517     0.450353      9.65129      1.14557     0.136623    0.0690491
  4.729323    0.0204652      1.79364     0.613564     0.450244      9.64099      1.14568      0.13655    0.0690407
  4.757143    0.0202841       1.7936     0.613609     0.450143      9.63069      1.14578     0.136477    0.0690322
  4.784962      0.02011      1.79355     0.613653     0.450049      9.62038      1.14587     0.136403    0.0690238
  4.812782    0.0199424      1.79351     0.613695     0.449962      9.61008      1.14596      0.13633    0.0690154
  4.840602     0.019781      1.79347     0.613735     0.449882      9.59978      1.14604     0.136256     0.069007
  4.868421    0.0196253      1.79343     0.613774     0.449809      9.58947      1.14611     0.136183    0.0689985
  4.896241     0.019475       1.7934     0.613811     0.449743      9.57917      1.14618     0.136109    0.0689901
  4.924060    0.0193297      1.79336     0.613848     0.449684      9.56887      1.14624     0.136036    0.0689817
  4.951880    0.0191893      1.79332     0.613883     0.449631      9.55856      1.14629     0.135962    0.0689733
  4.979699    0.0190533      1.79329     0.613917     0.449585      9.54826      1.14634     0.135889    0.0689649
  5.007519    0.0189217      1.79326      0.61395     0.449546      9.53796      1.14638     0.135815    0.0689564
  5.035338    0.0187941      1.79323     0.613982     0.449513      9.52765      1.14641     0.135742     0.068948
  5.063158    0.0186703      1.79319     0.614012     0.449487      9.51735      1.14644     0.135668    0.0689396
  5.090977    0.0185502      1.79316     0.614042     0.449468      9.50705      1.14646     0.135594    0.0689312
  5.118797    0.0184335      1.79314     0.614072     0.449455      9.49674      1.14647     0.135521    0.0689228
  5.146617    0.0183202      1.79311       0.6141     0.449448      9.48644      1.14648     0.135447    0.0689144
  5.174436    0.0182099      1.79308     0.614127     0.449447      9.47613      1.14648     0.135373     0.068906
  5.202256    0.0181027      1.79305     0.614154     0.449447      9.46583      1.14648       0.1353    0.0688975
  5.230075    0.0179983      1.79303      0.61418     0.449447      9.45553      1.14648     0.135226    0.0688891
  5.257895    0.0178967        1.793     0.614206     0.449447      9.44522      1.14648     0.135152    0.0688807
  5.285714    0.0177976      1.79298     0.614231     0.449447      9.43492      1.14648     0.135078    0.0688723
  5.313534     0.017701      1.79295     0.614255     0.449447      9.42462      1.14648     0.135005    0.0688639
  5.341353    0.0176069      1.79293     0.614278     0.449447      9.41431      1.14648     0.134931    0.0688555
  5.369173    0.0175149      1.79291     0.614301     0.449447      9.40401      1.14648     0.134857    0.0688471
  5.396992    0.0174252      1.79288     0.614324     0.449447      9.39371      1.14648     0.134784    0.0688387
  5.424812    0.0173376      1.79286     0.614345     0.449447       9.3834      1.14648      0.13471    0.0688303
  5.452632     0.017252      1.79284     0.614367     0.449447       9.3731      1.14648     0.134636    0.0688219
  5.480451    0.0171684      1.79282     0.614388     0.449447       9.3628      1.14648     0.134563    0.0688135
  5.508271    0.0170866       1.7928     0.614408     0.449447      9.35249      1.14648     0.134489    0.0688051
  5.536090    0.0170066      1.79278     0.614428     0.449447      9.34219      1.14648     0.134416    0.0687967
  5.563910    0.0169283      1.79276     0.614448     0.449447      9.33189      1.14648     0.134342    0.0687883
  5.591729    0.0168517      1.79274     0.614467     0.449447      9.32158      1.14648     0.134268    0.0687799
  5.619549    0.0167766      1.79272     0.614486     0.449447      9.31128      1.14648     0.134195    0.0687715
  5.647368    0.0167032       1.7927     0.614504     0.449447      9.30097      1.14648     0.134121    0.0687631
  5.675188    0.0166312      1.79268     0.614522     0.449447      9.29067      1.14648     0.134048    0.0687547
  5.703008    0.0165607      1.79267      0.61454     0.449447      9.28037      1.14648     0.133974    0.0687463
  5.730827    0.0164915      1.79265     0.614557     0.449447      9.27006      1.14648     0.133901    0.0687379
  5.758647    0.0164237      1.79263     0.614574     0.449447      9.25976      1.14648     0.133827    0.0687295
  5.786466    0.0163572      1.79262      0.61459     0.449447      9.24946      1.14648     0.133754    0.0687211
  5.814286     0.016292       1.7926     0.614607     0.449448      9.23915      1.14648      0.13368    0.0687127
  5.842105    0.0162279      1.79258     0.614623     0.449448      9.22885      1.14648     0.133607    0.0687044
  5.869925    0.0161651      1.79257     0.614639     0.449448      9.21855      1.14648     0.133534     0.068696
  5.897744    0.0161034      1.79255     0.614654     0.449448      9.20824      1.14648      0.13346    0.0686876
  5.925564    0.0160428      1.79254     0.614669     0.449448      9.19794      1.14648     0.133387    0.0686792
  5.953383    0.0159832      1.79252     0.614684     0.449448      9.18764      1.14648     0.133314    0.0686708
  5.981203    0.0159248      1.79251     0.614699     0.449448      9.17733      1.14648      0.13324    0.0686624
  6.009023    0.0158673      1.79249     0.614713     0.449448      9.16703      1.14648     0.133167     0.068654
  6.036842    0.0158108      1.79248     0.614727     0.449448      9.15673      1.14648     0.133094    0.0686457
  6.064662    0.0157552      1.79247     0.614741     0.449448      9.14642      1.14648     0.133021    0.0686373
  6.092481    0.0157006      1.79245     0.614755     0.449448      9.13612      1.14648     0.132948    0.0686289
  6.120301    0.0156469      1.79244     0.614768     0.449448      9.12581      1.14648     0.132874    0.0686205
  6.148120    0.0155941      1.79243     0.614781     0.449448      9.11551      1.14648     0.132801    0.0686122
  6.175940    0.0155421      1.79241     0.614794     0.449448      9.10521      1.14648     0.132728    0.0686038
  6.203759    0.0154909       1.7924     0.614807     0.449448       9.0949      1.14648     0.132655    0.0685954
  6.231579    0.0154405      1.79239      0.61482     0.449448       9.0846      1.14648     0.132582     0.068587
  6.259398    0.0153909      1.79237     0.614832     0.449448       9.0743      1.14648     0.132509    0.0685787
  6.287218    0.0153421      1.79236     0.614844     0.449448      9.06399      1.14648     0.132436    0.0685703
  6.315038     0.015294      1.79235     0.614856     0.449448      9.05369      1.14648     0.132363    0.0685619
  6.342857    0.0152467      1.79234     0.614868     0.449448      9.04339      1.14648      0.13229    0.0685535
  6.370677    0.0152001      1.79233      0.61488     0.449448      9.03308      1.14648     0.132217    0.0685452
  6.398496    0.0151541      1.79232     0.614891     0.449448      9.02278      1.14648     0.132145    0.0685368
  6.426316    0.0151088       1.7923     0.614902     0.449448      9.01248      1.14648     0.132072    0.0685284
  6.454135    0.0150642      1.79229     0.614914     0.449448      9.00217      1.14648     0.131999    0.0685201
  6.481955    0.0150202      1.79228     0.614925     0.449448      8.99187      1.14648     0.131926    0.0685117
  6.509774    0.0149768      1.79227     0.614935     0.449448      8.98157      1.14648     0.131853    0.0685033
  6.537594     0.014934      1.79226     0.614946     0.449448      8.97126      1.14648     0.131781     0.068495
  6.565414    0.0148919      1.79225     0.614957     0.449448      8.96096      1.14648     0.131708    0.0684866
  6.593233    0.0148503      1.79224     0.614967     0.449448      8.95065      1.14648     0.131635    0.0684783
  6.621053    0.0148093      1.79223     0.614977     0.449448      8.94035      1.14648     0.131563    0.0684699
  6.648872    0.0147688      1.79222     0.614987     0.449448      8.93005      1.14648      0.13149    0.0684615
  6.676692    0.0147289      1.79221     0.614997     0.449448      8.91974      1.14648     0.131418    0.0684532
  6.704511    0.0146895       1.7922     0.615007     0.449448      8.90944      1.14648     0.131345    0.0684448
  6.732331    0.0146506      1.79219     0.615017     0.449448      8.89914      1.14648     0.131273    0.0684365
  6.760150    0.0146122      1.79218     0.615027     0.449448      8.88883      1.14648       0.1312    0.0684281
  6.787970    0.0145743      1.79217     0.615036     0.449448      8.87853      1.14648     0.131128    0.0684198
  6.815789    0.0145369      1.79216     0.615045     0.449448      8.86823      1.14648     0.131055    0.0684114
  6.843609       0.0145      1.79215     0.615055     0.449448      8.85792      1.14648     0.130983    0.0684031
  6.871429    0.0144635      1.79214     0.615064     0.449448      8.84762      1.14648     0.130911    0.0683947
  6.899248    0.0144275      1.79213     0.615073     0.449448      8.83732      1.14648     0.130839    0.0683864
  6.927068     0.014392      1.79213     0.615082     0.449448      8.82701      1.14648     0.130766     0.068378
  6.954887    0.0143569      1.79212      0.61509     0.449448      8.81671      1.14648     0.130694    0.0683697
  6.982707    0.0143222      1.79211     0.615099     0.449448       8.8064      1.14648     0.130622    0.0683613
  7.010526    0.0142878       1.7921     0.615108     0.449448      8.80614      1.14648      0.13055     0.068353
  7.038346    0.0142538      1.79209     0.615116     0.449448      8.82237      1.14648     0.130478    0.0683446
  7.066165    0.0142202      1.79208     0.615125     0.449448       8.8386      1.14648     0.130406    0.0683363
  7.093985    0.0141868      1.79207     0.615133     0.449448      8.85482      1.14648     0.130334    0.0683279
  7.121805    0.0141538      1.79207     0.615141     0.449448      8.87105      1.14648     0.130262    0.0683196
  7.149624     0.014121      1.79206     0.615149     0.449448      8.88728      1.14648      0.13019    0.0683113
  7.177444    0.0140886      1.79205     0.615157     0.449448      8.90351      1.14648     0.130118    0.0683029
  7.205263    0.0140564      1.79204     0.615165     0.449448      8.91974      1.14648     0.130046    0.0682946
  7.233083    0.0140246      1.79203     0.615173     0.449448      8.93596      1.14648     0.129974    0.0682862
  7.260902     0.013993      1.79203     0.615181     0.449448      8.95219      1.14648     0.129902    0.0682779
  7.288722    0.0139616      1.79202     0.615189     0.449448      8.96842      1.14648      0.12983    0.0682696
  7.316541    0.0139306      1.79201     0.615197     0.449448      8.98465      1.14648     0.129759    0.0682612
  7.344361    0.0138998        1.792     0.615205     0.449448      9.00088      1.14648     0.129687    0.0682529
  7.372180    0.0138693      1.79199     0.615212     0.449448      9.01711      1.14648     0.129615    0.0682446
  7.400000     0.013839      1.79199      0.61522     0.449448      9.03333      1.14648     0.129544    0.0682362
  7.427820    0.0138089      1.79198     0.615227     0.449448      9.04956      1.14648     0.129472    0.0682279
  7.455639    0.0137792      1.79197     0.615235     0.449448      9.06579      1.14648       0.1294    0.0682196
  7.483459    0.0137496      1.79196     0.615242     0.449448      9.08202      1.14648     0.129329    0.0682113
  7.511278    0.0137203      1.79196     0.615249     0.449448      9.09825      1.14648     0.129257    0.0682029
  7.539098    0.0136913      1.79195     0.615257     0.449448      9.11447      1.14648     0.129186    0.0681946
  7.566917    0.0136625      1.79194     0.615264     0.449448       9.1307      1.14648     0.129114    0.0681863
  7.594737    0.0136339      1.79194     0.615271     0.449448      9.14693      1.14648     0.129043     0.068178
  7.622556    0.0136055      1.79193     0.615278     0.449448      9.16316      1.14648     0.128972    0.0681696
  7.650376    0.0135774      1.79192     0.615285     0.449448      9.17939      1.14648       0.1289    0.0681613
  7.678195    0.0135495      1.79191     0.615292     0.449448      9.19561      1.14648     0.128829     0.068153
  7.706015    0.0135218      1.79191     0.615299     0.449448      9.21184      1.14648     0.128758    0.0681447
  7.733835    0.0134944       1.7919     0.615306     0.449448      9.22807      1.14648     0.128687    0.0681364
  7.761654    0.0134671      1.79189     0.615313     0.449448       9.2443      1.14648     0.128615     0.068128
  7.789474    0.0134401      1.79189      0.61532     0.449448      9.26053      1.14648     0.128544    0.0681197
  7.817293    0.0134132      1.79188     0.615326     0.449448      9.27675      1.14648     0.128473    0.0681114
  7.845113    0.0133866      1.79187     0.615333     0.449448      9.29298      1.14648     0.128402    0.0681031
  7.872932    0.0133601      1.79187     0.615339     0.449448      9.30921      1.14648     0.128331    0.0680948
  7.900752    0.0133339      1.79186     0.615346     0.449448      9.32544      1.14648      0.12826    0.0680865
  7.928571    0.0133079      1.79185     0.615353     0.449448      9.34167      1.14648     0.128189    0.0680782
  7.956391     0.013282      1.79185     0.615359     0.449448      9.35789      1.14648     0.128118    0.0680698
  7.984211    0.0132563      1.79184     0.615365     0.449448      9.37412      1.14648     0.128047    0.0680615
  8.012030    0.0132308      1.79183     0.615372     0.449448      9.39035      1.14648     0.127977    0.0680532
  8.039850    0.0132055      1.79183     0.615378     0.449448      9.40658      1.14648     0.127906    0.0680449
  8.067669    0.0131803      1.79182     0.615384     0.449448      9.42281      1.14648     0.127835    0.0680366
