% Basalt 25 C degree
% Time(days)  H2  CO2  CH4  H2S  SO4  FeS  Biomass  Acetate (mmol/L)
 14.523810     0.038126     0.755365    0.0436096      1.29886      1.23119    0.0949855     0.107476   0.00194537
 14.571429    0.0378225      0.75536    0.0436146      1.29728      1.23357     0.096635     0.107378   0.00190475
 14.619048     0.037525     0.755355    0.0436197      1.29571      1.23595    0.0982814     0.107281   0.00186497
 14.666667    0.0372332      0.75535    0.0436247      1.29413      1.23833    0.0999246     0.107183   0.00182603
 14.714286    0.0369469     0.755345    0.0436297      1.29256      1.24071     0.101565     0.107085   0.00178789
 14.761905     0.036666      0.75534    0.0436346      1.29098       1.2431     0.103202     0.106988   0.00175056
 14.809524    0.0363902     0.755335    0.0436395      1.28941      1.24548     0.104835      0.10689   0.00171401
 14.857143    0.0361195      0.75533    0.0436444      1.28785      1.24786     0.106466     0.106792   0.00167822
 14.904762    0.0358536     0.755325    0.0436493      1.28628      1.25024     0.108093     0.106695   0.00164318
 14.952381    0.0355923      0.75532    0.0436541      1.28472      1.25262     0.109717     0.106597   0.00160887
 15.000000    0.0353356     0.755315    0.0436589      1.28316        1.255     0.111338       0.1065   0.00157527
 15.047619    0.0350832      0.75531    0.0436637       1.2816      1.25738     0.112956     0.106402   0.00154238
 15.095238    0.0348351     0.755306    0.0436684      1.28004      1.25976     0.114571     0.106305   0.00151018
 15.142857    0.0345911     0.755301    0.0436731      1.27848      1.26214     0.116182     0.106207   0.00147865
 15.190476    0.0343511     0.755296    0.0436778      1.27693      1.26452      0.11779      0.10611   0.00144778
 15.238095    0.0341149     0.755291    0.0436825      1.27538       1.2669     0.119395     0.106012   0.00141755
 15.285714    0.0338825     0.755287    0.0436871      1.27383      1.26929     0.120997     0.105915   0.00138796
 15.333333    0.0336537     0.755282    0.0436917      1.27229      1.27167     0.122595     0.105817   0.00135898
 15.380952    0.0334285     0.755277    0.0436963      1.27074      1.27405     0.124191      0.10572   0.00133061
 15.428571    0.0332067     0.755273    0.0437009       1.2692      1.27643     0.125783     0.105623   0.00130284
 15.476190    0.0329882     0.755268    0.0437054      1.26766      1.27881     0.127371     0.105526   0.00127564
 15.523810     0.032773     0.755263    0.0437099      1.26613      1.28119     0.128957     0.105428   0.00124901
 15.571429    0.0325608     0.755259    0.0437144      1.26459      1.28357     0.130539     0.105331   0.00122294
 15.619048    0.0323518     0.755254    0.0437189      1.26306      1.28595     0.132118     0.105234   0.00119742
 15.666667    0.0321457      0.75525    0.0437234      1.26153      1.28833     0.133694     0.105137   0.00117243
 15.714286    0.0319425     0.755245    0.0437278      1.26001      1.29071     0.135266      0.10504   0.00114796
 15.761905    0.0317422     0.755241    0.0437322      1.25848       1.2931     0.136835     0.104943     0.001124
 15.809524    0.0315446     0.755236    0.0437365      1.25696      1.29548     0.138401     0.104846   0.00110054
 15.857143    0.0313496     0.755232    0.0437409      1.25544      1.29786     0.139964     0.104749   0.00107757
 15.904762    0.0311573     0.755227    0.0437452      1.25393      1.29939     0.141523     0.104653   0.00105509
 15.952381    0.0309689     0.755223    0.0437496      1.25242      1.29324     0.143078     0.104556   0.00103307
 16.000000    0.0307853     0.755219    0.0437538      1.25091       1.2871     0.144628     0.104459   0.00101151
 16.047619    0.0306062     0.755214    0.0437581       1.2494      1.28095     0.146173     0.104363  0.000990405
 16.095238    0.0304315      0.75521    0.0437624       1.2479      1.27481     0.147714     0.104266   0.00096974
 16.142857     0.030261     0.755206    0.0437666      1.24641      1.26866     0.149249     0.104169  0.000949506
 16.190476    0.0300946     0.755201    0.0437708      1.24491      1.26252      0.15078     0.104073  0.000929694
 16.238095    0.0299321     0.755197    0.0437751      1.24342      1.25637     0.152306     0.103976  0.000910297
 16.285714    0.0297733     0.755193    0.0437792      1.24194      1.25023     0.153826     0.103879  0.000891305
 16.333333    0.0296181     0.755189    0.0437834      1.24046      1.24409     0.155342     0.103783   0.00087271
 16.380952    0.0294664     0.755184    0.0437876      1.23898      1.23794     0.156854     0.103686  0.000854503
 16.428571     0.029318      0.75518    0.0437917       1.2375       1.2318      0.15836      0.10359  0.000836677
 16.476190    0.0291729     0.755176    0.0437959      1.23604      1.22565     0.159862     0.103494  0.000819223
 16.523810    0.0290309     0.755172       0.0438      1.23457      1.21951     0.161359     0.103397  0.000802134
 16.571429    0.0288919     0.755168    0.0438041      1.23311      1.21336     0.162851     0.103301  0.000785403
 16.619048    0.0287557     0.755163    0.0438082      1.23165      1.20722     0.164338     0.103205  0.000769021
 16.666667    0.0286224     0.755159    0.0438122       1.2302      1.20108     0.165821     0.103108  0.000752981
 16.714286    0.0284919     0.755155    0.0438163      1.22875      1.19493     0.167299     0.103012  0.000737276
 16.761905    0.0283639     0.755151    0.0438204       1.2273      1.18879     0.168772     0.102916    0.0007219
 16.809524    0.0282384     0.755147    0.0438244      1.22586      1.18264      0.17024      0.10282  0.000706845
 16.857143    0.0281155     0.755143    0.0438284      1.22442       1.1765     0.171704     0.102724  0.000692105
 16.904762    0.0279949     0.755139    0.0438324      1.22299      1.17035     0.173163     0.102628  0.000677673
 16.952381    0.0278766     0.755135    0.0438364      1.22156      1.16421     0.174617     0.102532  0.000663543
 17.000000    0.0277605     0.755131    0.0438404      1.22014      1.15806     0.176067     0.102437  0.000649708
 17.047619    0.0276466     0.755127    0.0438444      1.21872      1.15192     0.177512     0.102341  0.000636163
 17.095238    0.0275348     0.755123    0.0438484       1.2173      1.14578     0.178953     0.102245    0.0006229
 17.142857     0.027425     0.755118    0.0438524      1.21589      1.13963     0.180389     0.102149  0.000609915
 17.190476    0.0273172     0.755114    0.0438563      1.21448      1.13349      0.18182     0.102054  0.000597201
 17.238095    0.0272113      0.75511    0.0438602      1.21308      1.12734     0.183247     0.101958  0.000584754
 17.285714    0.0271073     0.755106    0.0438642      1.21168       1.1212     0.184669     0.101863  0.000572566
 17.333333     0.027005     0.755102    0.0438681      1.21028      1.11505     0.186087     0.101767  0.000560633
 17.380952    0.0269046     0.755098     0.043872      1.20889      1.10891       0.1875     0.101672   0.00054895
 17.428571    0.0268058     0.755094    0.0438759       1.2075      1.10276     0.188909     0.101577  0.000537511
 17.476190    0.0267087     0.755091    0.0438798      1.20612      1.09662     0.190313     0.101482  0.000526312
 17.523810    0.0266132     0.755087    0.0438837      1.20474      1.09048     0.191712     0.101387  0.000515347
 17.571429    0.0265193     0.755083    0.0438876      1.20336      1.08433     0.193107     0.101291  0.000504611
 17.619048    0.0264269     0.755079    0.0438914      1.20199      1.07819     0.194498     0.101196  0.000494099
 17.666667     0.026336     0.755075    0.0438953      1.20062      1.07204     0.195884     0.101102  0.000483808
 17.714286    0.0262465     0.755071    0.0438992      1.19926       1.0659     0.197266     0.101007  0.000473732
 17.761905    0.0261585     0.755067     0.043903       1.1979      1.05975     0.198643     0.100912  0.000463866
 17.809524    0.0260718     0.755063    0.0439068      1.19654      1.05361     0.200016     0.100817  0.000454208
 17.857143    0.0259865     0.755059    0.0439107      1.19519      1.04747     0.201384     0.100723  0.000444751
 17.904762    0.0259024     0.755055    0.0439145      1.19385      1.04132     0.202748     0.100628  0.000435492
 17.952381    0.0258197     0.755051    0.0439183       1.1925      1.03518     0.204108     0.100533  0.000426427
 18.000000    0.0257382     0.755047    0.0439221      1.19116      1.02903     0.205463     0.100439  0.000417551
 18.047619    0.0256579     0.755044    0.0439259      1.18983      1.02289     0.206814     0.100345  0.000408861
 18.095238    0.0255788      0.75504    0.0439297       1.1885      1.01674     0.208161      0.10025  0.000400354
 18.142857    0.0255008     0.755036    0.0439335      1.18717       1.0106     0.209503     0.100156  0.000392024
 18.190476     0.025424     0.755032    0.0439373      1.18585      1.00445     0.210841     0.100062  0.000383868
 18.238095    0.0253482     0.755028     0.043941      1.18453      0.99831     0.212175    0.0999678  0.000375884
 18.285714    0.0252736     0.755024    0.0439448      1.18322     0.992166     0.213504    0.0998738  0.000368066
 18.333333       0.0252      0.75502    0.0439486      1.18191     0.986022     0.214829    0.0997799  0.000360413
 18.380952    0.0251274     0.755017    0.0439523       1.1806     0.979877      0.21615     0.099686  0.000352919
 18.428571    0.0250558     0.755013    0.0439561       1.1793     0.973733     0.217467    0.0995923  0.000345583
 18.476190    0.0249853     0.755009    0.0439598        1.178     0.967588     0.218779    0.0994986    0.0003384
 18.523810    0.0249156     0.755005    0.0439636       1.1767     0.961444     0.220087    0.0994049  0.000331367
 18.571429     0.024847     0.755001    0.0439673      1.17541       0.9553     0.221391    0.0993114  0.000324482
 18.619048    0.0247792     0.754997     0.043971      1.17413     0.949155     0.222691    0.0992179  0.000317742
 18.666667    0.0247123     0.754994    0.0439747      1.17285     0.943011     0.223986    0.0991245  0.000311142
 18.714286    0.0246463      0.75499    0.0439785      1.17157     0.936866     0.225278    0.0990311  0.000304681
 18.761905    0.0245812     0.754986    0.0439822      1.17029     0.930722     0.226565    0.0989379  0.000298355
 18.809524    0.0245169     0.754982    0.0439859      1.16902     0.924578     0.227848    0.0988447  0.000292162
 18.857143    0.0244535     0.754978    0.0439896      1.16775     0.918433     0.229127    0.0987516  0.000286098
 18.904762    0.0243908     0.754975    0.0439933      1.16649     0.912289     0.230402    0.0986586  0.000280162
 18.952381     0.024329     0.754971    0.0439969      1.16523     0.906144     0.231673    0.0985656   0.00027435
 19.000000    0.0242679     0.754967    0.0440006      1.16398          0.9     0.232939    0.0984727   0.00026866
