  5.088000000000e+01	  5.837288258867e+00	  8.018472962688e+01	  9.000481076417e+00	  2.137863315909e+00	  6.904522607520e+01	  9.925619051715e-02	  2.357609185354e-02	  7.614222012598e-01	  4.576181837442e-04	  5.716004601775e-03	  0.000000000000e+00	  1.233423700754e-02	
  5.184000000000e+01	  5.837071512461e+00	  8.018362810067e+01	  8.999670465531e+00	  2.137603629229e+00	  6.904519481559e+01	  9.924731288040e-02	  2.357324271116e-02	  7.614223297369e-01	  4.576198742372e-04	  5.761135733379e-03	  0.000000000000e+00	  1.235255264096e-02	
  5.280000000000e+01	  5.836860763504e+00	  8.018255559964e+01	  8.998881258118e+00	  2.137350714866e+00	  6.904516440623e+01	  9.923866960978e-02	  2.357046785582e-02	  7.614224548713e-01	  4.576215296709e-04	  5.805075394702e-03	  0.000000000000e+00	  1.237039070209e-02	
  5.376000000000e+01	  5.836656685307e+00	  8.018151539934e+01	  8.998115866973e+00	  2.137105340648e+00	  6.904513494215e+01	  9.923028712873e-02	  2.356777571128e-02	  7.614225762844e-01	  4.576231444378e-04	  5.847689264774e-03	  0.000000000000e+00	  1.238769708840e-02	
  5.472000000000e+01	  5.836458753726e+00	  8.018050520530e+01	  8.997372594129e+00	  2.136866981197e+00	  6.904510635215e+01	  9.922214684892e-02	  2.356516051624e-02	  7.614226942344e-01	  4.576247188585e-04	  5.889071838281e-03	  0.000000000000e+00	  1.240450880972e-02	
  5.568000000000e+01	  5.836266257570e+00	  8.017952138867e+01	  8.996648768977e+00	  2.136634781402e+00	  6.904507853297e+01	  9.921421952322e-02	  2.356261288915e-02	  7.614228091437e-01	  4.576262603344e-04	  5.929371801849e-03	  0.000000000000e+00	  1.242088618389e-02	
  5.664000000000e+01	  5.836080018803e+00	  8.017856825998e+01	  8.995947559418e+00	  2.136409763948e+00	  6.904505160471e+01	  9.920653984946e-02	  2.356014405176e-02	  7.614229205063e-01	  4.576277634523e-04	  5.968412764916e-03	  0.000000000000e+00	  1.243675709032e-02	
  5.760000000000e+01	  5.835898947917e+00	  8.017764040297e+01	  8.995264976522e+00	  2.136190657308e+00	  6.904502541140e+01	  9.919906414447e-02	  2.355774005460e-02	  7.614230289499e-01	  4.576292327051e-04	  6.006416799029e-03	  0.000000000000e+00	  1.245221118857e-02	
  5.856000000000e+01	  5.835723307983e+00	  8.017673923236e+01	  8.994602058687e+00	  2.135977799004e+00	  6.904499999186e+01	  9.919180378298e-02	  2.355540460170e-02	  7.614231343075e-01	  4.576306683071e-04	  6.043326080978e-03	  0.000000000000e+00	  1.246722468018e-02	
  5.952000000000e+01	  5.835552888479e+00	  8.017586377951e+01	  8.993958090265e+00	  2.135770965447e+00	  6.904497531667e+01	  9.918475092994e-02	  2.355313524093e-02	  7.614232366890e-01	  4.576320708681e-04	  6.079180442558e-03	  0.000000000000e+00	  1.248181332895e-02	
  6.048000000000e+01	  5.835387553580e+00	  8.017501344567e+01	  8.993332627899e+00	  2.135570019783e+00	  6.904495136727e+01	  9.917790073219e-02	  2.355093047172e-02	  7.614233361618e-01	  4.576334409907e-04	  6.114004557032e-03	  0.000000000000e+00	  1.249598678359e-02	
  6.144000000000e+01	  5.835227107291e+00	  8.017418730986e+01	  8.992724991667e+00	  2.135374748498e+00	  6.904492811608e+01	  9.917124574537e-02	  2.354878795227e-02	  7.614234328310e-01	  4.576347799398e-04	  6.147836270153e-03	  0.000000000000e+00	  1.250976009962e-02	
  6.240000000000e+01	  5.835071590631e+00	  8.017338557996e+01	  8.992135334017e+00	  2.135185201355e+00	  6.904490556879e+01	  9.916478763993e-02	  2.354670822884e-02	  7.614235266720e-01	  4.576360875094e-04	  6.180667092828e-03	  0.000000000000e+00	  1.252312978008e-02	
