Time,nH2_g,nCO2_g,nCH4_g,nH2S_g,H2_aq,CO2_aq,SO4,FeS,X,Acetate,HCO3,S_tot,Lag,Fe_pool,H2S_aq,HS_aq,r_meth,r_sulf,r_precip,r_aceto
1.5595596,9.060709,2.4590686,0.00037543615,0.011732602,1.1905547,14.59952,6.1798439,0.01,0.11547803,0.17212275,0,0.32043181,0.78149236,0.1,0.18549764,0.13493417,0.052269207,0.077109929,0,0.36622797
1.5785786,9.0601598,2.4588651,0.00039063618,0.011746129,1.1887161,14.597867,6.1845894,0.01,0.1198315,0.17922526,0,0.32102566,0.78641429,0.1,0.18575353,0.13527213,0.054303831,0.080193496,0,0.38075096
1.5975976,9.059589,2.4586535,0.00040642778,0.011760256,1.1868055,14.596149,6.1892741,0.01,0.12435759,0.18660937,0,0.32163933,0.79124419,0.1,0.18602055,0.13561878,0.056416924,0.083398353,0,0.39584194
1.6166166,9.0589955,2.4584336,0.00042283375,0.011775007,1.1848202,14.594363,6.1938957,0.01,0.12906306,0.19428605,0,0.3222736,0.7959831,0.1,0.18629913,0.13597448,0.05861139,0.086729019,0,0.41152208
1.6356356,9.0583784,2.458205,0.00043987774,0.011790404,1.1827573,14.592506,6.1984518,0.01,0.13395489,0.20226673,0,0.32292929,0.80063205,0.1,0.18658971,0.13633958,0.060890231,0.090190161,0,0.42781321
1.6546547,9.057737,2.4579674,0.00045758425,0.011806475,1.180614,14.590576,6.2029398,0.01,0.13904035,0.21056324,0,0.32360723,0.80519209,0.1,0.18689278,0.13671445,0.063256547,0.093786593,0,0.44473788
1.6736737,9.0570702,2.4577203,0.00047597869,0.011823245,1.1783874,14.588571,6.2073571,0.01,0.14432695,0.21918785,0,0.32430829,0.80966429,0.1,0.1872088,0.13709949,0.065713539,0.097523282,0,0.46231935
1.6926927,9.0563771,2.4574635,0.0004950874,0.011840741,1.1760743,14.586486,6.2117011,0.01,0.14982249,0.22815328,0,0.32503336,0.81404972,0.1,0.18753828,0.13749509,0.068264512,0.10140535,0,0.48058163
1.7117117,9.0556565,2.4571966,0.00051493767,0.011858991,1.1736715,14.58432,6.2159689,0.01,0.15553506,0.23747271,0,0.32578339,0.81834947,0.1,0.18788174,0.13790166,0.070912875,0.10543807,0,0.49954945
1.7307307,9.0549076,2.4569191,0.00053555779,0.011878026,1.1711758,14.582069,6.2201577,0.01,0.16147302,0.24715979,0,0.32655933,0.82256462,0.1,0.1882397,0.13831963,0.073662142,0.10962687,0,0.51924831
1.7497497,9.0541291,2.4566307,0.00055697706,0.011897875,1.1685839,14.579729,6.2242644,0.01,0.16764505,0.25722869,0,0.32736219,0.82669629,0.1,0.18861274,0.13874945,0.07651594,0.11397735,0,0.53970448
1.7687688,9.0533199,2.456331,0.00057922583,0.011918569,1.1658923,14.577298,6.228286,0.01,0.17406013,0.26769407,0,0.32819301,0.83074557,0.1,0.18900142,0.13919159,0.079478003,0.11849526,0,0.56094499
1.7877878,9.0524789,2.4560194,0.00060233553,0.011940141,1.1630973,14.574773,6.2322191,0.01,0.18072758,0.27857109,0,0.32905285,0.8347136,0.1,0.18940634,0.13964651,0.082552178,0.12318652,0,0.58299764
1.8068068,9.0516048,2.4556957,0.00062633871,0.011962625,1.1601954,14.572148,6.2360605,0.01,0.18765703,0.28987548,0,0.32994283,0.83860148,0.1,0.18982811,0.14011472,0.085742425,0.1280572,0,0.60589105
1.8258258,9.0506964,2.4553592,0.00065126906,0.011986056,1.1571827,14.569422,6.2398067,0.01,0.19485844,0.30162351,0,0.33086409,0.84241035,0.1,0.19026736,0.14059673,0.089052819,0.13311355,0,0.6296546
1.8448448,9.0497524,2.4550095,0.00067716145,0.012010469,1.1540553,14.56659,6.2434542,0.01,0.20234214,0.31383202,0,0.33181783,0.84614133,0.1,0.19072476,0.14109307,0.09248755,0.13836195,0,0.65431846
