Time,nH2_g,nCO2_g,nCH4_g,nH2S_g,H2_aq,CO2_aq,SO4,FeS,X,Acetate,HCO3,S_tot,Lag,Fe_pool,H2S_aq,HS_aq,r_meth,r_sulf,r_precip,r_aceto
0.15206082,9.0738119,2.4639262,6.4014095e-06,0.011868515,1.2342092,14.638934,5.7500944,0.01,0.01171148,0.0027965716,0,0.27600252,0.1158679,0.1,0.18698795,0.089014561,0.0032755913,0.0043766432,0,0.021428134
0.15966387,9.0737992,2.4639214,6.7776868e-06,0.011869601,1.2341673,14.638896,5.7525919,0.01,0.011811984,0.0029607049,0,0.27596361,0.12133388,0.1,0.18676956,0.08919405,0.0033232362,0.0044428777,0,0.021748366
0.16726691,9.0737863,2.4639166,7.1594365e-06,0.011869596,1.2341251,14.638857,5.7550887,0.01,0.011913992,0.0031272912,0,0.275998,0.12677157,0.1,0.18660055,0.089397442,0.0033715634,0.0045101198,0,0.022073415
0.17486995,9.0737732,2.4639118,7.5467376e-06,0.011868807,1.2340826,14.638818,5.7575847,0.01,0.012017526,0.0032963676,0,0.27608512,0.13218131,0.1,0.18646691,0.089618218,0.0034205938,0.0045783941,0,0.022403396
0.18247299,9.0737598,2.4639068,7.9396713e-06,0.011867456,1.2340395,14.638778,5.7600801,0.01,0.012122609,0.0034679719,0,0.27621028,0.13756343,0.1,0.18635858,0.089851699,0.0034703457,0.0046477232,0,0.022738418
0.19007603,9.0737463,2.4639018,8.3383211e-06,0.011865701,1.2339959,14.638738,5.7625747,0.01,0.012229265,0.0036421429,0,0.2763629,0.14291826,0.1,0.18626837,0.090094525,0.0035208358,0.0047181285,0,0.023078583
0.19767907,9.0737326,2.4638967,8.7427718e-06,0.011863655,1.2339518,14.638697,5.7650685,0.01,0.012337519,0.00381892,0,0.27653544,0.1482461,0.1,0.18619115,0.090344286,0.0035720795,0.0047896304,0,0.023423989
0.20528211,9.0737186,2.4638915,9.1531103e-06,0.0118614,1.233907,14.638656,5.7675616,0.01,0.012447395,0.0039983435,0,0.27672248,0.15354728,0.1,0.18612323,0.090599249,0.0036240915,0.004862249,0,0.02377473
0.21288515,9.0737045,2.4638863,9.569425e-06,0.011858994,1.2338616,14.638614,5.7700539,0.01,0.012558917,0.0041804543,0,0.27692013,0.15882209,0.1,0.18606196,0.090858171,0.0036768858,0.0049360039,0,0.0241309
0.2204882,9.0736901,2.463881,9.991806e-06,0.011856479,1.2338155,14.638571,5.7725455,0.01,0.012672113,0.0043652939,0,0.27712562,0.16407083,0.1,0.18600546,0.091120158,0.0037304761,0.0050109146,0,0.024492591
0.22809124,9.0736756,2.4638756,1.0420345e-05,0.011853885,1.2337688,14.638528,5.7750362,0.01,0.012787006,0.0045529049,0,0.27733695,0.16929377,0.1,0.18595238,0.091384569,0.0037848759,0.0050870007,0,0.024859896
0.23569428,9.0736608,2.4638701,1.0855134e-05,0.011851233,1.2337213,14.638483,5.7775262,0.01,0.012903625,0.00474333,0,0.27755268,0.1744912,0.1,0.18590173,0.091650944,0.0038400986,0.0051642817,0,0.025232908
0.24329732,9.0736458,2.4638645,1.1296269e-05,0.01184854,1.2336731,14.638439,5.7800154,0.01,0.013021995,0.0049366132,0,0.27777179,0.17966338,0.1,0.18585283,0.091918952,0.0038961577,0.0052427774,0,0.02561172
0.25090036,9.0736305,2.4638589,1.1743846e-05,0.011845816,1.2336242,14.638393,5.7825037,0.01,0.013142144,0.0051327989,0,0.27799354,0.18481059,0.1,0.18580519,0.092188358,0.0039530665,0.0053225076,0,0.025996426
0.2585034,9.073615,2.4638531,1.2197962e-05,0.011843069,1.2335745,14.638347,5.7849913,0.01,0.0132641,0.0053319322,0,0.27821742,0.18993306,0.1,0.18575843,0.092458991,0.0040108386,0.0054034925,0,0.026387121
0.26610644,9.0735994,2.4638473,1.2658716e-05,0.011840306,1.2335241,14.6383,5.787478,0.01,0.01338789,0.0055340591,0,0.27844304,0.19503106,0.1,0.18571231,0.09273073,0.0040694878,0.0054857525,0,0.026783902
0.27370948,9.0735834,2.4638414,1.312621e-05,0.01183753,1.2334729,14.638253,5.7899639,0.01,0.013513544,0.0057392261,0,0.27867013,0.20010481,0.1,0.18566664,0.093003488,0.0041290277,0.0055693083,0,0.027186867
0.28131253,9.0735672,2.4638354,1.3600546e-05,0.011834745,1.2334209,14.638205,5.7924489,0.01,0.01364109,0.0059474807,0,0.2788985,0.20515456,0.1,0.18562129,0.093277205,0.0041894724,0.0056541807,0,0.027596114
0.28891557,9.0735508,2.4638293,1.4081827e-05,0.011831952,1.2333681,14.638156,5.7949331,0.01,0.013770558,0.0061588711,0,0.27912801,0.21018054,0.1,0.18557617,0.093551836,0.0042508361,0.0057403911,0,0.028011744
0.29651861,9.0735342,2.4638231,1.457016e-05,0.011829153,1.2333145,14.638106,5.7974164,0.01,0.013901978,0.006373446,0,0.27935857,0.21518295,0.1,0.18553121,0.093827353,0.0043131332,0.005827961,0,0.028433859
0.30412165,9.0735173,2.4638168,1.5065651e-05,0.01182635,1.23326,14.638056,5.7998988,0.01,0.01403538,0.0065912554,0,0.2795901,0.22016203,0.1,0.18548637,0.094103732,0.0043763781,0.0059169123,0,0.028862563
0.31172469,9.0735001,2.4638105,1.556841e-05,0.011823543,1.2332047,14.638005,5.8023803,0.01,0.014170795,0.0068123495,0,0.27982257,0.22511797,0.1,0.18544161,0.094380961,0.0044405857,0.0060072674,0,0.02929796
0.31932773,9.0734827,2.463804,1.6078547e-05,0.011820732,1.2331486,14.637953,5.804861,0.01,0.014308255,0.0070367798,0,0.28005593,0.23005097,0.1,0.1853969,0.094659031,0.004505771,0.0060990489,0,0.029740159
0.32693077,9.073465,2.4637975,1.6596175e-05,0.01181792,1.2330915,14.6379,5.8073407,0.01,0.014447792,0.0072645983,0,0.28029016,0.23496124,0.1,0.18535223,0.094937934,0.0045719492,0.0061922796,0,0.030189266
0.33453381,9.073447,2.4637908,1.7121407e-05,0.011815105,1.2330336,14.637846,5.8098195,0.01,0.014589438,0.0074958581,0,0.28052526,0.23984896,0.1,0.18530759,0.095217668,0.0046391358,0.0062869829,0,0.030645392
0.34213685,9.0734288,2.463784,1.765436e-05,0.011812288,1.2329748,14.637792,5.8122973,0.01,0.014733226,0.0077306128,0,0.2807612,0.24471431,0.1,0.18526297,0.095498231,0.0047073465,0.0063831826,0,0.03110865
0.3497399,9.0734103,2.4637772,1.8195151e-05,0.01180947,1.232915,14.637737,5.8147743,0.01,0.014879189,0.0079689171,0,0.28099799,0.24955748,0.1,0.18521837,0.095779624,0.0047765972,0.0064809026,0,0.031579152
0.35734294,9.0733915,2.4637702,1.87439e-05,0.01180665,1.2328543,14.637681,5.8172502,0.01,0.015027362,0.0082108266,0,0.28123563,0.25437863,0.1,0.18517378,0.096061847,0.0048469041,0.0065801675,0,0.032057015
0.36494598,9.0733725,2.4637631,1.9300728e-05,0.011803829,1.2327927,14.637624,5.8197252,0.01,0.015177779,0.0084563977,0,0.2814741,0.25917793,0.1,0.1851292,0.096344902,0.0049182836,0.0066810021,0,0.032542354
0.37254902,9.0733531,2.463756,1.9865759e-05,0.011801007,1.2327301,14.637566,5.8221993,0.01,0.015330475,0.0087056875,0,0.28171342,0.26395554,0.1,0.18508463,0.096628791,0.0049907524,0.0067834317,0,0.033035291
0.38015206,9.0733335,2.4637487,2.0439117e-05,0.011798184,1.2326666,14.637507,5.8246723,0.01,0.015485487,0.0089587546,0,0.28195359,0.26871161,0.1,0.18504007,0.096913516,0.0050643274,0.0068874818,0,0.033535945
0.3877551,9.0733135,2.4637413,2.102093e-05,0.01179536,1.232602,14.637448,5.8271443,0.01,0.015642849,0.0092156578,0,0.28219461,0.27344631,0.1,0.18499553,0.097199081,0.0051390259,0.0069931786,0,0.03404444
0.39535814,9.0732933,2.4637338,2.1611327e-05,0.011792536,1.2325365,14.637387,5.8296153,0.01,0.0158026,0.0094764573,0,0.28243648,0.27815977,0.1,0.18495099,0.097485488,0.0052148652,0.0071005485,0,0.034560899
0.40296118,9.0732727,2.4637261,2.2210439e-05,0.011789711,1.2324699,14.637326,5.8320853,0.01,0.015964776,0.0097412143,0,0.28267921,0.28285213,0.1,0.18490647,0.09777274,0.0052918633,0.0072096184,0,0.035085452
0.41056423,9.0732519,2.4637184,2.2818399e-05,0.011786886,1.2324023,14.637264,5.8345542,0.01,0.016129415,0.01000999,0,0.28292281,0.28752352,0.1,0.18486197,0.098060842,0.0053700379,0.0073204155,0,0.035618224
0.41816727,9.0732307,2.4637106,2.3435343e-05,0.01178406,1.2323336,14.6372,5.8370221,0.01,0.016296556,0.010282849,0,0.28316728,0.29217409,0.1,0.18481748,0.098349795,0.0054494074,0.0074329678,0,0.036159349
0.42577031,9.0732092,2.4637026,2.4061408e-05,0.011781234,1.2322638,14.637136,5.8394889,0.01,0.016466239,0.010559854,0,0.28341262,0.29680395,0.1,0.18477301,0.098639605,0.0055299904,0.0075473033,0,0.036708959
0.43337335,9.0731874,2.4636945,2.4696732e-05,0.011778408,1.232193,14.637071,5.8419547,0.01,0.016638503,0.01084107,0,0.28365884,0.30141323,0.1,0.18472857,0.098930274,0.0056118057,0.0076634507,0,0.037267188
0.44097639,9.0731652,2.4636863,2.5341459e-05,0.011775582,1.232121,14.637005,5.8444193,0.01,0.016813388,0.011126564,0,0.28390595,0.30600204,0.1,0.18468414,0.099221807,0.0056948725,0.0077814391,0,0.037834174
0.44857943,9.0731427,2.4636779,2.5995731e-05,0.011772756,1.232048,14.636938,5.8468828,0.01,0.016990937,0.011416402,0,0.28415395,0.3105705,0.1,0.18463974,0.099514206,0.0057792102,0.0079012981,0,0.038410056
0.45618247,9.0731199,2.4636695,2.6659695e-05,0.011769931,1.2319737,14.636869,5.8493452,0.01,0.017171189,0.011710653,0,0.28440285,0.31511872,0.1,0.18459537,0.099807477,0.0058648384,0.0080230576,0,0.038994975
0.46378551,9.0730967,2.4636609,2.7333499e-05,0.011767106,1.2318984,14.6368,5.8518065,0.01,0.017354189,0.012009386,0,0.28465265,0.31964679,0.1,0.18455103,0.10010162,0.0059517774,0.0081467483,0,0.039589076
0.47138856,9.0730732,2.4636521,2.8017294e-05,0.011764281,1.2318218,14.63673,5.8542666,0.01,0.017539979,0.012312672,0,0.28490337,0.32415482,0.1,0.18450672,0.10039665,0.0060400473,0.008272401,0,0.040192504
0.4789916,9.0730493,2.4636433,2.8711232e-05,0.011761458,1.231744,14.636658,5.8567255,0.01,0.017728603,0.012620581,0,0.285155,0.32864291,0.1,0.18446245,0.10069255,0.0061296688,0.0084000471,0,0.040805408
0.48659464,9.0730251,2.4636343,2.941547e-05,0.011758635,1.231665,14.636586,5.8591833,0.01,0.017920105,0.012933187,0,0.28540755,0.33311115,0.1,0.18441821,0.10098934,0.0062206629,0.0085297189,0,0.041427937
0.49419768,9.0730005,2.4636252,3.0130164e-05,0.011755813,1.2315848,14.636512,5.8616398,0.01,0.018114531,0.013250562,0,0.28566104,0.33755962,0.1,0.18437401,0.10128703,0.0063130509,0.0086614486,0,0.042060246
0.50180072,9.0729755,2.4636159,3.0855475e-05,0.011752992,1.2315034,14.636437,5.8640951,0.01,0.018311926,0.013572783,0,0.28591546,0.34198842,0.1,0.18432986,0.10158561,0.0064068543,0.0087952693,0,0.042702488
0.50940376,9.0729501,2.4636065,3.1591566e-05,0.011750172,1.2314206,14.636361,5.8665492,0.01,0.018512337,0.013899926,0,0.28617083,0.34639763,0.1,0.18428575,0.10188509,0.0065020952,0.0089312146,0,0.043354823
0.5170068,9.0729243,2.4635969,3.2338602e-05,0.011747354,1.2313366,14.636284,5.8690021,0.01,0.018715813,0.014232066,0,0.28642715,0.35078732,0.1,0.18424168,0.10218547,0.0065987958,0.0090693183,0,0.04401741
0.52460984,9.0728982,2.4635872,3.309675e-05,0.011744537,1.2312512,14.636206,5.8714537,0.01,0.018922399,0.014569284,0,0.28668443,0.35515757,0.1,0.18419767,0.10248676,0.0066969787,0.0092096152,0,0.044690412
0.53221289,9.0728716,2.4635774,3.3866181e-05,0.011741721,1.2311645,14.636127,5.873904,0.01,0.019132147,0.014911659,0,0.28694267,0.35950845,0.1,0.18415371,0.10278896,0.006796667,0.0093521404,0,0.045373995
0.53981593,9.0728447,2.4635674,3.4647068e-05,0.011738908,1.2310764,14.636046,5.876353,0.01,0.019345105,0.015259272,0,0.28720188,0.36384003,0.1,0.18410981,0.10309207,0.0068978837,0.0094969294,0,0.046068325
0.54741897,9.0728173,2.4635572,3.5439587e-05,0.011736097,1.230987,14.635964,5.8788007,0.01,0.019561324,0.015612206,0,0.28746207,0.36815237,0.1,0.18406596,0.10339611,0.0070006528,0.0096440186,0,0.046773574
0.55502201,9.0727895,2.4635469,3.6243916e-05,0.011733287,1.2308962,14.635881,5.8812471,0.01,0.019780855,0.015970543,0,0.28772325,0.37244555,0.1,0.18402218,0.10370108,0.0071049982,0.0097934449,0,0.047489915
0.56262505,9.0727613,2.4635364,3.7060236e-05,0.01173048,1.2308039,14.635796,5.8836921,0.01,0.02000375,0.01633437,0,0.28798543,0.37671962,0.1,0.18397846,0.10400697,0.0072109442,0.0099452455,0,0.048217524
0.57022809,9.0727326,2.4635258,3.7888731e-05,0.011727676,1.2307102,14.63571,5.8861358,0.01,0.020230062,0.016703772,0,0.2882486,0.38097464,0.1,0.18393481,0.1043138,0.0073185157,0.010099458,0,0.048956578
0.57783113,9.0727036,2.463515,3.8729588e-05,0.011724873,1.230615,14.635623,5.8885781,0.01,0.020459845,0.017078837,0,0.28851279,0.38521066,0.1,0.18389122,0.10462156,0.0074277377,0.010256122,0,0.049707261
0.58543417,9.072674,2.4635041,3.9582996e-05,0.011722074,1.2305183,14.635535,5.8910189,0.01,0.020693154,0.017459654,0,0.28877799,0.38942773,0.1,0.18384772,0.10493028,0.0075386359,0.010415276,0,0.050469754
0.59303721,9.0726441,2.463493,4.0449149e-05,0.011719278,1.2304201,14.635445,5.8934584,0.01,0.020930044,0.017846315,0,0.28904422,0.39362591,0.1,0.18380428,0.10523994,0.0076512361,0.01057696,0,0.051244247
0.60064026,9.0726136,2.4634817,4.1328242e-05,0.011716484,1.2303203,14.635354,5.8958964,0.01,0.021170571,0.01823891,0,0.28931148,0.39780524,0.1,0.18376093,0.10555055,0.0077655646,0.010741215,0,0.052030929
0.6082433,9.0725827,2.4634702,4.2220473e-05,0.011713694,1.230219,14.635261,5.8983329,0.01,0.021414792,0.018637533,0,0.28957979,0.40196578,0.1,0.18371766,0.10586212,0.0078816481,0.01090808,0,0.052829992
0.61584634,9.0725513,2.4634586,4.3126045e-05,0.011710908,1.2301161,14.635167,5.9007679,0.01,0.021662766,0.019042279,0,0.28984914,0.40610755,0.1,0.18367448,0.10617466,0.0079995138,0.011077599,0,0.053641633
0.62344938,9.0725195,2.4634468,4.4045161e-05,0.011708125,1.2300116,14.635072,5.9032015,0.01,0.021914553,0.019453244,0,0.29011956,0.41023061,0.1,0.18363139,0.10648817,0.0081191892,0.011249813,0,0.054466051
0.63105242,9.0724871,2.4634348,4.497803e-05,0.011705345,1.2299055,14.634975,5.9056335,0.01,0.02217021,0.019870527,0,0.29039104,0.41433499,0.1,0.18358839,0.10680265,0.0082407021,0.011424766,0,0.055303447
0.63865546,9.0724543,2.4634226,4.5924864e-05,0.01170257,1.2297976,14.634876,5.908064,0.01,0.022429801,0.020294226,0,0.29066359,0.41842072,0.1,0.18354549,0.10711811,0.008364081,0.0116025,0,0.056154027
0.6462585,9.0724209,2.4634102,4.6885876e-05,0.011699799,1.2296881,14.634777,5.9104929,0.01,0.022693387,0.020724444,0,0.29093723,0.42248786,0.1,0.18350268,0.10743455,0.0084893546,0.011783062,0,0.057018
0.65386154,9.0723871,2.4633977,4.7861284e-05,0.011697032,1.2295769,14.634675,5.9129202,0.01,0.022961029,0.021161281,0,0.29121197,0.42653642,0.1,0.18345999,0.10775198,0.0086165521,0.011966495,0,0.057895575
0.66146459,9.0723527,2.4633849,4.885131e-05,0.01169427,1.2294639,14.634572,5.915346,0.01,0.023232794,0.021604844,0,0.29148781,0.43056644,0.1,0.18341739,0.10807041,0.0087457033,0.012152845,0,0.05878697
0.66906763,9.0723178,2.463372,4.9856178e-05,0.011691512,1.2293491,14.634467,5.9177701,0.01,0.023508745,0.022055236,0,0.29176476,0.43457795,0.1,0.18337491,0.10838984,0.0088768382,0.012342159,0,0.059692402
0.67667067,9.0722823,2.4633588,5.0876116e-05,0.01168876,1.2292326,14.634361,5.9201925,0.01,0.023788948,0.022512567,0,0.29204283,0.43857098,0.1,0.18333255,0.10871028,0.0090099874,0.012534483,0,0.060612091
0.68427371,9.0722464,2.4633455,5.1911355e-05,0.011686012,1.2291142,14.634253,5.9226132,0.01,0.02407347,0.022976946,0,0.29232203,0.44254555,0.1,0.1832903,0.10903173,0.0091451819,0.012729867,0,0.061546265
0.69187675,9.0722098,2.4633319,5.296213e-05,0.01168327,1.2289939,14.634143,5.9250323,0.01,0.024362379,0.023448482,0,0.29260237,0.4465017,0.1,0.18324818,0.10935419,0.0092824532,0.012928359,0,0.062495149
0.69947979,9.0721727,2.4633182,5.4028681e-05,0.011680534,1.2288718,14.634032,5.9274496,0.01,0.024655745,0.02392729,0,0.29288386,0.45043945,0.1,0.18320618,0.10967768,0.0094218333,0.013130007,0,0.063458978
0.70708283,9.072135,2.4633042,5.511125e-05,0.011677803,1.2287477,14.633919,5.9298652,0.01,0.024953638,0.024413483,0,0.29316651,0.45435881,0.1,0.18316431,0.1100022,0.0095633547,0.013334863,0,0.064437986
0.71468587,9.0720968,2.46329,5.6210081e-05,0.011675078,1.2286217,14.633804,5.932279,0.01,0.025256128,0.024907178,0,0.29345033,0.45825981,0.1,0.18312258,0.11032776,0.0097070502,0.013542977,0,0.065432412
0.72228892,9.0720579,2.4632756,5.7325426e-05,0.01167236,1.2284937,14.633688,5.9346911,0.01,0.025563288,0.025408493,0,0.29373534,0.46214248,0.1,0.18308098,0.11065435,0.0098529533,0.013754401,0,0.0664425
0.72989196,9.0720185,2.463261,5.8457539e-05,0.011669648,1.2283637,14.633569,5.9371013,0.01,0.025875193,0.025917549,0,0.29402153,0.46600683,0.1,0.18303953,0.110982,0.010001098,0.013969187,0,0.067468495
0.737495,9.0719784,2.4632461,5.9606676e-05,0.011666943,1.2282316,14.633449,5.9395096,0.01,0.026191915,0.026434466,0,0.29430892,0.46985288,0.1,0.18299823,0.11131069,0.010151518,0.01418739,0,0.068510648
0.74509804,9.0719378,2.463231,6.0773099e-05,0.011664244,1.2280975,14.633327,5.9419161,0.01,0.026513532,0.026959369,0,0.29459753,0.47368065,0.1,0.18295708,0.11164045,0.01030425,0.014409062,0,0.069569215
0.75270108,9.0718965,2.4632157,6.1957074e-05,0.011661553,1.2279613,14.633203,5.9443207,0.01,0.026840121,0.027492383,0,0.29488736,0.47749015,0.1,0.18291608,0.11197128,0.010459328,0.01463426,0,0.070644451
0.76030412,9.0718545,2.4632002,6.315887e-05,0.011658869,1.2278229,14.633077,5.9467233,0.01,0.027171759,0.028033637,0,0.29517842,0.48128141,0.1,0.18287525,0.11230317,0.010616788,0.014863039,0,0.07173662
0.76790716,9.0718119,2.4631844,6.4378762e-05,0.011656192,1.2276823,14.63295,5.949124,0.01,0.027508527,0.02858326,0,0.29547073,0.48505443,0.1,0.18283457,0.11263615,0.010776668,0.015095456,0,0.072845988
0.7755102,9.0717687,2.4631683,6.5617028e-05,0.011653524,1.2275396,14.63282,5.9515227,0.01,0.027850504,0.029141384,0,0.29576429,0.48880924,0.1,0.18279407,0.11297022,0.010939003,0.015331568,0,0.073972825
0.78311325,9.0717248,2.463152,6.6873948e-05,0.011650864,1.2273946,14.632688,5.9539194,0.01,0.028197774,0.029708142,0,0.29605912,0.49254584,0.1,0.18275375,0.11330538,0.011103832,0.015571435,0,0.075117404
0.79071629,9.0716802,2.4631355,6.8149811e-05,0.011648212,1.2272473,14.632554,5.9563141,0.01,0.028550418,0.030283671,0,0.29635523,0.49626425,0.1,0.1827136,0.11364163,0.011271193,0.015815115,0,0.076280006
0.79831933,9.0716349,2.4631187,6.9444906e-05,0.011645568,1.2270977,14.632418,5.9587067,0.01,0.028908523,0.030868108,0,0.29665264,0.49996449,0.1,0.18267364,0.113979,0.011441125,0.016062668,0,0.077460911
0.80592237,9.071589,2.4631017,7.075953e-05,0.011642934,1.2269457,14.63228,5.9610972,0.01,0.029272174,0.031461595,0,0.29695134,0.50364656,0.1,0.18263386,0.11431748,0.011613667,0.016314157,0,0.078660408
0.81352541,9.0715423,2.4630844,7.2093983e-05,0.011640309,1.2267914,14.63214,5.9634856,0.01,0.029641458,0.032064273,0,0.29725136,0.50731047,0.1,0.18259428,0.11465708,0.011788859,0.016569643,0,0.079878788
0.82112845,9.0714949,2.4630668,7.3448568e-05,0.011637693,1.2266346,14.631998,5.9658718,0.01,0.030016464,0.032676287,0,0.29755271,0.51095625,0.1,0.1825549,0.11499781,0.011966741,0.01682919,0,0.081116346
0.82873149,9.0714467,2.4630489,7.4823595e-05,0.011635087,1.2264754,14.631853,5.9682558,0.01,0.030397282,0.033297784,0,0.2978554,0.5145839,0.1,0.18251572,0.11533968,0.012147355,0.017092861,0,0.082373383
0.83633453,9.0713978,2.4630308,7.6219379e-05,0.011632491,1.2263137,14.631706,5.9706376,0.01,0.030784003,0.033928913,0,0.29815945,0.51819343,0.1,0.18247676,0.11568269,0.012330743,0.017360722,0,0.083650204
0.84393758,9.0713482,2.4630124,7.7636236e-05,0.011629905,1.2261494,14.631557,5.9730172,0.01,0.031176721,0.034569827,0,0.29846485,0.52178485,0.1,0.182438,0.11602685,0.012516946,0.017632838,0,0.084947118
0.85154062,9.0712978,2.4629937,7.9074493e-05,0.01162733,1.2259826,14.631406,5.9753944,0.01,0.031575529,0.035220678,0,0.29877164,0.52535817,0.1,0.18239947,0.11637217,0.012706009,0.017909278,0,0.08626444
0.85914366,9.0712466,2.4629747,8.0534476e-05,0.011624766,1.2258131,14.631252,5.9777694,0.01,0.031980525,0.035881624,0,0.29907983,0.52891341,0.1,0.18236117,0.11671866,0.012897973,0.018190109,0,0.087602489
0.8667467,9.0711946,2.4629554,8.2016519e-05,0.011622213,1.2256409,14.631096,5.980142,0.01,0.032391803,0.036552822,0,0.29938942,0.53245057,0.1,0.18232309,0.11706632,0.013092885,0.018475399,0,0.088961587
0.87434974,9.0711418,2.4629359,8.3520962e-05,0.011619671,1.2254661,14.630937,5.9825122,0.01,0.032809465,0.037234435,0,0.29970042,0.53596967,0.1,0.18228525,0.11741517,0.013290788,0.018765221,0,0.090342066
0.88195278,9.0710882,2.462916,8.5048148e-05,0.011617141,1.2252885,14.630776,5.98488,0.01,0.033233609,0.037926626,0,0.30001287,0.53947072,0.1,0.18224766,0.11776521,0.013491729,0.019059644,0,0.091744257
