% Gypsum 25 C degree 
% Time(days)  H2  CO2  CH4  H2S  SO4  FeS  Biomass  Acetate (mmol/L)
  0.000000         9.11        2.482            0        0.001            0         0.01         0.01            0
  0.047619      8.98262      2.42548   0.00012954   0.00451962     0.004329         0.01    0.0116197  0.000215154
  0.095238       8.8645      2.37358   0.00025895   0.00803574   0.00865801         0.01    0.0131222  0.000198142
  0.142857      8.75431      2.32564  0.000388237    0.0115485     0.012987         0.01    0.0145241  0.000183488
  0.190476      8.65099      2.28113  0.000517405     0.015058     0.017316         0.01    0.0158389  0.000170734
  0.238095      8.55367      2.23961   0.00064646    0.0185645     0.021645         0.01    0.0170773  0.000159535
  0.285714      8.46164      2.20073  0.000775406     0.022068     0.025974         0.01    0.0182484  0.000149624
  0.333333      8.37432       2.1642  0.000904245    0.0255686     0.030303         0.01    0.0193596  0.000140793
  0.380952       8.2912      2.12977   0.00103298    0.0290664     0.034632         0.01    0.0204172  0.000132875
  0.428571      8.21187      2.09722   0.00116162    0.0325615     0.038961         0.01    0.0214264  0.000125736
  0.476190      8.13595      2.06638   0.00129016     0.036054      0.04329         0.01     0.022392  0.000119268
  0.523810      8.06314      2.03708   0.00141861    0.0395439     0.047619         0.01    0.0233178   0.00011338
  0.571429      7.99317      2.00919   0.00154696    0.0430313    0.0519481         0.01    0.0242074     0.000108
  0.619048      7.92578       1.9826   0.00167523    0.0465163    0.0562771         0.01    0.0250636  0.000103064
  0.666667      7.86079      1.95719    0.0018034    0.0499989    0.0606061         0.01    0.0258892  9.85211e-05
  0.714286      7.79799      1.93288   0.00193149    0.0534791    0.0649351         0.01    0.0266865  9.43257e-05
  0.761905      7.73723      1.90959    0.0020595     0.056957    0.0692641         0.01    0.0274576    9.044e-05
  0.809524      7.67835      1.88723   0.00218742    0.0604327    0.0735931         0.01    0.0282043  8.68316e-05
  0.857143      7.62123      1.86574   0.00231526    0.0639061    0.0779221         0.01    0.0289284  8.34721e-05
  0.904762      7.56575      1.84507   0.00244302    0.0673774    0.0822511         0.01    0.0296313   8.0337e-05
  0.952381       7.5118      1.82516    0.0025707    0.0708464    0.0865801         0.01    0.0303144  7.74049e-05
  1.000000      7.45928      1.80596    0.0026983    0.0743134    0.0909091         0.01    0.0309789   7.4657e-05
  1.047619       7.4081      1.78743   0.00282582    0.0777783    0.0952381         0.01     0.031626  7.20768e-05
  1.095238      7.35819      1.76953   0.00295327     0.081241    0.0995671         0.01    0.0322567  6.96496e-05
  1.142857      7.30941      1.75219   0.00308064    0.0847018     0.159341         0.01    0.0328725  6.76055e-05
  1.190476      7.26163      1.73534   0.00320794    0.0881605     0.225275         0.01    0.0334754  6.57087e-05
  1.238095      7.21477      1.71896   0.00333517    0.0916172     0.291209         0.01     0.034066  6.39191e-05
  1.285714       7.1688      1.70301   0.00346232    0.0950719     0.357143         0.01    0.0346451   6.2228e-05
  1.333333      7.12366      1.68747   0.00358939    0.0985247     0.423077         0.01    0.0352131  6.06273e-05
  1.380952      7.07931      1.67232    0.0037164     0.101975     0.489011         0.01    0.0357707    5.911e-05
  1.428571      7.03571      1.65755   0.00384333     0.105424     0.554945         0.01    0.0363184  5.76699e-05
  1.476190      6.99282      1.64312    0.0039702     0.108871     0.620879         0.01    0.0368567  5.63011e-05
  1.523810      6.95061      1.62904   0.00409699     0.112316     0.686813         0.01    0.0373859  5.49985e-05
  1.571429      6.90905      1.61527   0.00422371     0.115759     0.752747         0.01    0.0379066  5.37574e-05
  1.619048       6.8681       1.6018   0.00435035       0.1192     0.818681         0.01     0.038419  5.25736e-05
  1.666667      6.82774      1.58863   0.00447693     0.122639     0.884615         0.01    0.0389236  5.14431e-05
  1.714286      6.78794      1.57573   0.00460344     0.126076     0.950549         0.01    0.0394207  5.03626e-05
  1.761905      6.74869       1.5631   0.00472988     0.129512      1.01648         0.01    0.0399105  4.93286e-05
  1.809524      6.70994      1.55072   0.00485625     0.132945      1.08242         0.01    0.0403934  4.83385e-05
  1.857143      6.67169      1.53858   0.00498255     0.136377      1.14835         0.01    0.0408697  4.73892e-05
  1.904762      6.63392      1.52668   0.00510878     0.139807      1.21429         0.01    0.0413395  4.64784e-05
  1.952381       6.5966        1.515   0.00523494     0.143234      1.28022         0.01    0.0418032  4.56039e-05
  2.000000      6.55972      1.50354   0.00536103      0.14666      1.34615         0.01     0.042261  4.47633e-05
  2.047619      6.52326      1.49229   0.00548706     0.150084      1.41209         0.01     0.042713  4.39549e-05
  2.095238      6.48721      1.48123   0.00561301     0.153507      1.47802         0.01    0.0431596   4.3177e-05
  2.142857      6.45154      1.47036    0.0057389     0.156927      1.54396         0.01    0.0436008  4.24276e-05
  2.190476      6.41626      1.45968   0.00586471     0.160345      1.60989         0.01    0.0440368  4.17053e-05
  2.238095      6.38133      1.44918   0.00599046     0.163762      1.67582         0.01    0.0444679  4.10087e-05
  2.285714      6.34676      1.43885   0.00611614     0.167177      1.74176         0.01    0.0448941  4.03364e-05
  2.333333      6.31253      1.42869   0.00624175      0.17059      1.80769         0.01    0.0453157  3.96872e-05
  2.380952      6.27863      1.41868    0.0063673     0.174001      1.87363         0.01    0.0457328  3.90598e-05
  2.428571      6.24504      1.40883   0.00649277      0.17741      1.93956         0.01    0.0461455  3.84533e-05
  2.476190      6.21176      1.39913   0.00661818     0.180817      2.00549         0.01    0.0465539  3.78666e-05
  2.523810      6.17878      1.38958   0.00674351     0.184222      2.07143         0.01    0.0469582  3.72988e-05
  2.571429      6.14608      1.38016   0.00686878     0.187626      2.13736         0.01    0.0473585  3.67489e-05
  2.619048      6.11367      1.37088   0.00699398     0.191028       2.2033         0.01    0.0477549  3.62161e-05
  2.666667      6.08152      1.36173   0.00711911     0.194427      2.26923         0.01    0.0481476  3.56996e-05
  2.714286      6.04964      1.35272   0.00724417     0.197825      2.33516         0.01    0.0485365  3.51987e-05
  2.761905      6.01802      1.34382   0.00736916     0.201221       2.4011         0.01    0.0489219  3.47127e-05
  2.809524      5.98664      1.33504   0.00749408     0.204615      2.46703         0.01    0.0493038   3.4241e-05
  2.857143       5.9555      1.32638   0.00761894     0.208008      2.53297         0.01    0.0496823  3.37829e-05
  2.904762       5.9246      1.31784   0.00774372     0.211398       2.5989         0.01    0.0500575  3.33378e-05
  2.952381      5.89392       1.3094   0.00786844     0.214787      2.66484         0.01    0.0504294  3.29053e-05
  3.000000      5.86347      1.30108   0.00799308     0.218173      2.73077         0.01    0.0507982  3.24847e-05
  3.047619      5.83324      1.29285   0.00811766     0.221558       2.7967         0.01     0.051164  3.20756e-05
  3.095238      5.80321      1.28473   0.00824216     0.224941      2.86264         0.01    0.0515267  3.16775e-05
  3.142857      5.77339       1.2767    0.0083666     0.228322      2.92857         0.01    0.0518865    3.129e-05
  3.190476      5.74377      1.26878   0.00849096     0.231701      2.99451         0.01    0.0522435  3.09126e-05
  3.238095      5.71434      1.26094   0.00861526     0.235078      3.06044         0.01    0.0525976  3.05451e-05
  3.285714       5.6851       1.2532   0.00873948     0.238453      3.12637         0.01    0.0529491  3.01869e-05
  3.333333      5.65605      1.24554   0.00886363     0.241826      3.19231         0.01    0.0532978  2.98378e-05
  3.380952      5.62718      1.23797   0.00898772     0.245197      3.25824         0.01     0.053644  2.94974e-05
  3.428571      5.59849      1.23049   0.00911173     0.248567      3.32418         0.01    0.0539876  2.91653e-05
  3.476190      5.56997      1.22309   0.00923567     0.251934      3.39011         0.01    0.0543287  2.88414e-05
  3.523810      5.54162      1.21577   0.00935954       0.2553      3.45604         0.01    0.0546673  2.85252e-05
  3.571429      5.51343      1.20852   0.00948333     0.258663      3.52198         0.01    0.0550035  2.82166e-05
  3.619048       5.4854      1.20136   0.00960706     0.262025      3.58791         0.01    0.0553374  2.79151e-05
  3.666667      5.45754      1.19427   0.00973071     0.265384      3.65385         0.01    0.0556689  2.76207e-05
  3.714286      5.42982      1.18725   0.00985429     0.268742      3.71978         0.01    0.0559982  2.73331e-05
  3.761905      5.40226       1.1803   0.00997779     0.272098      3.78571         0.01    0.0563253  2.70519e-05
  3.809524      5.37484      1.17343    0.0101012     0.275451      3.85165         0.01    0.0566502  2.67771e-05
  3.857143      5.34757      1.16662    0.0102246     0.278803      3.91758         0.01     0.056973  2.65083e-05
  3.904762      5.32044      1.15987    0.0103479     0.282153      3.98352         0.01    0.0572937  2.62454e-05
  3.952381      5.29345       1.1532    0.0104711       0.2855      4.04945         0.01    0.0576123  2.59883e-05
  4.000000       5.2666      1.14659    0.0105942     0.288846      4.11538         0.01    0.0579288  2.57366e-05
  4.047619      5.23988      1.14004    0.0107173      0.29219      4.18132         0.01    0.0582434  2.54903e-05
  4.095238      5.21329      1.13355    0.0108403     0.295531      4.24725         0.01    0.0585561  2.52492e-05
  4.142857      5.18682      1.12712    0.0109632     0.298871      4.31319         0.01    0.0588668   2.5013e-05
  4.190476      5.16049      1.12075     0.011086     0.302208      4.37912         0.01    0.0591756  2.47817e-05
  4.238095      5.13428      1.11443    0.0112088     0.305544      4.44505         0.01    0.0594826  2.45551e-05
  4.285714      5.10818      1.10818    0.0113315     0.308877      4.51099         0.01    0.0597877  2.43331e-05
  4.333333      5.08221      1.10198    0.0114541     0.312209      4.57692         0.01     0.060091  2.41155e-05
  4.380952      5.05636      1.09583    0.0115766     0.315538      4.64286         0.01    0.0603926  2.39022e-05
  4.428571      5.03061      1.08974    0.0116991     0.318865      4.70879         0.01    0.0606924  2.36931e-05
  4.476190      5.00498      1.08369    0.0118215      0.32219      4.77473         0.01    0.0609905   2.3488e-05
  4.523810      4.97947       1.0777    0.0119438     0.325513      4.84066         0.01     0.061287  2.32868e-05
  4.571429      4.95406      1.07176     0.012066     0.328834      4.90659         0.01    0.0615817  2.30895e-05
  4.619048      4.92876      1.06587    0.0121881     0.332152      4.97253         0.01    0.0618749  2.28958e-05
  4.666667      4.90356      1.06003    0.0123102     0.335469      5.03846         0.01    0.0621664  2.27057e-05
  4.714286      4.87846      1.05423    0.0124322     0.338783       5.1044         0.01    0.0624563  2.25191e-05
  4.761905      4.85347      1.04848    0.0125541     0.342095      5.17033         0.01    0.0627446  2.23361e-05
  4.809524      4.82858      1.04278    0.0126759     0.345405      5.23626         0.01    0.0630314  2.21564e-05
  4.857143      4.80379      1.03712    0.0127977     0.348713       5.3022         0.01    0.0633167  2.19797e-05
  4.904762      4.77909       1.0315    0.0129193     0.352019      5.36813         0.01    0.0636004  2.18062e-05
  4.952381      4.75449      1.02593    0.0130409     0.355322      5.43407         0.01    0.0638827  2.16358e-05
  5.000000      4.72998       1.0204    0.0131624     0.358624          5.5         0.01    0.0641635  2.14682e-05
  5.047619      4.70552      1.01489    0.0132838     0.361922      5.97143         0.01    0.0644434  2.14885e-05
  5.095238      4.68106      1.00937    0.0134052     0.365219      6.44286         0.01    0.0647231  2.15141e-05
  5.142857      4.65659      1.00385    0.0135264     0.368514      6.91429         0.01    0.0650026  2.15438e-05
  5.190476      4.63212     0.998317    0.0136476     0.371806      7.38571         0.01    0.0652818  2.15773e-05
  5.238095      4.60763     0.992776    0.0137687     0.375096      7.85714         0.01    0.0655609  2.16146e-05
  5.285714      4.58314     0.987226    0.0138897     0.378383      8.32857         0.01    0.0658397  2.16557e-05
  5.333333      4.55863     0.981665    0.0140106     0.381668          8.8         0.01    0.0661185  2.17008e-05
  5.380952      4.53412     0.976092    0.0141314     0.384951      9.27143         0.01    0.0663971  2.17497e-05
  5.428571      4.50958     0.970507    0.0142522     0.388232      9.74286         0.01    0.0666756  2.18024e-05
  5.476190      4.48503     0.964907    0.0143728     0.391509      10.2143         0.01    0.0669541   2.1859e-05
  5.523810      4.46046     0.959294    0.0144934     0.394785      10.6857         0.01    0.0672325  2.19194e-05
  5.571429      4.43587     0.953665    0.0146138     0.398058      11.1571         0.01    0.0675108  2.19835e-05
