Time,nH2_g,nCO2_g,nCH4_g,nH2S_g,H2_aq,CO2_aq,SO4,FeS,X,Acetate,HCO3,S_tot,Lag,Fe_pool,H2S_aq,HS_aq,r_meth,r_sulf,r_precip,r_aceto
4.4549098,8.0147949,2.0744925,0.030426662,0.038411098,0.10841093,12.079364,4.5213906,0.01,8.1002183,13.249696,0,1.1633135,0.99636732,0.1,0.6244219,0.53889165,1.3312523,1.4229523,0,7.7048077
4.492986,7.9909488,2.0657138,0.031189014,0.038963677,0.10560917,12.027256,4.4805425,0.01,8.2784314,13.54296,0,1.1805225,0.99657446,0.1,0.63299904,0.54752341,1.338295,1.4159288,0,7.6991
4.5310621,7.9671153,2.0569376,0.031955351,0.039513113,0.10294396,11.975195,4.4399827,0.01,8.456465,13.835987,0,1.1976697,0.99677003,0.1,0.64152379,0.55614587,1.3452058,1.4087098,0,7.692353
4.5691383,7.9432974,2.0481649,0.032725598,0.040059329,0.10040598,11.923188,4.3997181,0.01,8.6342961,14.128738,0,1.2147532,0.99695463,0.1,0.64999519,0.56475802,1.3519923,1.4013125,0,7.6846397
4.6072144,7.9194981,2.0393969,0.033499688,0.040602255,0.097986714,11.871236,4.3597552,0.01,8.8119035,14.421179,0,1.2317713,0.99712889,0.1,0.65841239,0.57335892,1.3586616,1.393753,0,7.6760272
4.6452906,7.8957202,2.0306345,0.034277555,0.041141827,0.095678326,11.819345,4.3200996,0.01,8.9892677,14.713275,0,1.2487223,0.99729335,0.1,0.66677463,0.58194769,1.3652203,1.3860458,0,7.6665768
4.6833667,7.871966,2.0218787,0.035059138,0.041677987,0.093473633,11.767519,4.2807566,0.01,9.1663703,15.004996,0,1.2656047,0.99744856,0.1,0.67508119,0.59052353,1.3716739,1.3782044,0,7.6563449
4.7214429,7.8482381,2.0131303,0.035844378,0.042210683,0.091366038,11.71576,4.241731,0.01,9.3431942,15.296314,0,1.2824171,0.99759503,0.1,0.68333145,0.59908566,1.3780276,1.3702415,0,7.6453837
4.759519,7.8245385,2.0043901,0.03663322,0.042739869,0.089349471,11.664072,4.203027,0.01,9.5197237,15.587201,0,1.2991582,0.99773323,0.1,0.69152487,0.60763338,1.3842863,1.3621685,0,7.6337415
4.7975952,7.8008694,1.995659,0.03742561,0.043265501,0.087418325,11.612458,4.1646484,0.01,9.6959439,15.877633,0,1.315827,0.99786363,0.1,0.69966092,0.61616603,1.390454,1.3539963,0,7.6214622
4.8356713,7.7772326,1.9869376,0.038221497,0.043787542,0.085567437,11.560922,4.1265988,0.01,9.8718411,16.167585,0,1.3324222,0.99798665,0.1,0.70773919,0.624683,1.3965346,1.3457348,0,7.6085871
4.8737475,7.7536298,1.9782266,0.039020834,0.044305957,0.083792039,11.509465,4.0888811,0.01,10.047403,16.457037,0,1.348943,0.9981027,0.1,0.71575926,0.63318371,1.4025315,1.3373935,0,7.5951545
4.9118236,7.7300629,1.9695265,0.039823572,0.044820718,0.082087708,11.45809,4.0514982,0.01,10.222616,16.745967,0,1.3653885,0.99821217,0.1,0.72372082,0.64166763,1.4084476,1.3289808,0,7.5811991
4.9498998,7.7065332,1.9608381,0.040629667,0.045331797,0.080450365,11.406801,4.0144524,0.01,10.397471,17.034357,0,1.3817578,0.99831542,0.1,0.73162356,0.65013427,1.4142859,1.320505,0,7.5667541
4.987976,7.6830423,1.9521618,0.041439075,0.045839171,0.078876214,11.355598,3.9777459,0.01,10.571956,17.322187,0,1.3980504,0.99841281,0.1,0.73946723,0.65858317,1.4200487,1.3119736,0,7.5518497
5.0260521,7.6595923,1.9434985,0.042251542,0.046317171,0.077462554,11.304516,3.9413839,0.01,10.746046,17.609422,0,1.4159719,0.99850464,0.1,0.74446158,0.67151035,1.4247081,1.3032135,0,7.5354755
5.0641283,7.6361876,1.9348498,0.04306641,0.046732042,0.076198733,11.253545,3.9053698,0.01,10.919717,17.896035,0,1.4377695,0.99859125,0.1,0.74963321,0.6881363,1.4287164,1.2945042,0,7.5192266
5.1022044,7.6128304,1.9262161,0.043883509,0.047123497,0.074999832,11.202673,3.8697026,0.01,11.092964,18.182025,0,1.4607961,0.99867291,0.1,0.75524479,0.70555134,1.432541,1.2857782,0,7.5027014
5.1402806,7.5895219,1.9175978,0.044702756,0.047503417,0.073852934,11.151903,3.8343828,0.01,11.265779,18.46738,0,1.4842592,0.99874991,0.1,0.76087465,0.72338455,1.4362461,1.2770338,0,7.4858806
5.1783567,7.566263,1.9089952,0.045524091,0.047874733,0.072753001,11.101237,3.7994111,0.01,11.438157,18.752088,0,1.5079626,0.9988225,0.1,0.76641823,0.74154441,1.4398494,1.2682742,0,7.468774
5.2164329,7.5430549,1.9004087,0.046347456,0.048238155,0.071697047,11.050676,3.7647877,0.01,11.610091,19.036141,0,1.5318585,0.99889094,0.1,0.77184911,0.76000943,1.4433567,1.2595038,0,7.4513977
5.254509,7.5198982,1.8918386,0.047172797,0.04859384,0.070682708,11.000221,3.7305128,0.01,11.781575,19.319526,0,1.5559362,0.99895545,0.1,0.77716039,0.77877582,1.4467708,1.2507268,0,7.4337686
5.2925852,7.4967938,1.8832852,0.048000063,0.048941805,0.069707876,10.949875,3.6965864,0.01,11.952603,19.602236,0,1.5801943,0.99901626,0.1,0.78235,0.79784426,1.4500938,1.2419476,0,7.4159026
5.3306613,7.4737425,1.8747489,0.0488292,0.049282034,0.068770608,10.899637,3.6630085,0.01,12.123171,19.884262,0,1.6046337,0.99907358,0.1,0.78741719,0.81721656,1.4533274,1.2331699,0,7.3978151
5.3687375,7.450745,1.8662298,0.049660159,0.049614506,0.06786909,10.84951,3.6297787,0.01,12.293274,20.165594,0,1.6292563,0.99912761,0.1,0.79236151,0.83689479,1.456473,1.2243974,0,7.3795204
5.4068136,7.4278019,1.8577284,0.05049289,0.049939197,0.067001616,10.799495,3.5968966,0.01,12.462906,20.446227,0,1.6540637,0.99917852,0.1,0.79718263,0.85688108,1.4595321,1.2156337,0,7.3610315
5.4448898,7.4049139,1.8492447,0.051327344,0.050256085,0.0661666,10.749592,3.5643616,0.01,12.632066,20.726151,0,1.6790578,0.9992265,0.1,0.80188029,0.87717752,1.4625063,1.206882,0,7.3423618
5.4829659,7.3820816,1.8407791,0.052163473,0.050565152,0.06536253,10.699802,3.5321732,0.01,12.800747,21.005362,0,1.7042404,0.99927171,0.1,0.80645424,0.89778618,1.4653964,1.1981454,0,7.3235219
5.5210421,7.3593055,1.8323318,0.053001228,0.050866378,0.064588006,10.650127,3.5003306,0.01,12.968948,21.283852,0,1.7296134,0.99931432,0.1,0.81090428,0.91870908,1.468204,1.1894268,0,7.3045238
5.5591182,7.3365861,1.8239029,0.053840564,0.05115975,0.063841696,10.600568,3.4688327,0.01,13.136664,21.561617,0,1.7551784,0.99935446,0.1,0.81523022,0.9399482,1.47093,1.1807289,0,7.2853776
5.5971944,7.3139239,1.8154927,0.054681433,0.051445251,0.063122347,10.551125,3.4376788,0.01,13.303893,21.838649,0,1.7809374,0.99939228,0.1,0.81943191,0.96150545,1.4735756,1.1720544,0,7.2660929
5.6352705,7.2913194,1.8071014,0.055523791,0.051722871,0.06242879,10.501799,3.4068676,0.01,13.470631,22.114945,0,1.806892,0.99942791,0.1,0.82350923,0.98338273,1.4761418,1.1634057,0,7.2466796
5.6733467,7.268773,1.7987291,0.056367593,0.051992599,0.061759897,10.452591,3.3763981,0.01,13.636877,22.390499,0,1.8330439,0.99946147,0.1,0.82746206,1.0055819,1.4786295,1.1547851,0,7.2271454
5.7114228,7.246285,1.790376,0.057212792,0.052254425,0.061114629,10.403501,3.3462689,0.01,13.802627,22.665307,0,1.8593949,0.99949309,0.1,0.83129034,1.0281046,1.4810398,1.1461948,0,7.2074994
5.749499,7.2238558,1.7820422,0.058059347,0.052508344,0.060491988,10.354531,3.3164788,0.01,13.96788,22.939365,0,1.8859467,0.99952287,0.1,0.83499402,1.0509527,1.4833734,1.137637,0,7.187749
5.7875752,7.2014859,1.773728,0.058907212,0.052754349,0.059891032,10.305681,3.2870263,0.01,14.132634,23.212669,0,1.9127008,0.99955092,0.1,0.83857306,1.0741278,1.4856312,1.1291134,0,7.1679012
5.8256513,7.1791754,1.7654334,0.059756346,0.052992437,0.059310878,10.256951,3.2579099,0.01,14.296886,23.485216,0,1.9396589,0.99957734,0.1,0.84202748,1.0976314,1.4878141,1.1206262,0,7.1479638
5.8637275,7.1569247,1.7571586,0.060606705,0.053222605,0.058750672,10.208343,3.229128,0.01,14.460636,23.757002,0,1.9668225,0.99960223,0.1,0.8453573,1.1214652,1.4899228,1.1121768,0,7.1279423
5.9018036,7.1347341,1.7489037,0.061458248,0.053444853,0.058209621,10.159856,3.2006792,0.01,14.623881,24.028024,0,1.9941931,0.99962566,0.1,0.84856256,1.1456305,1.491958,1.103767,0,7.1078434
5.9398798,7.1126038,1.7406688,0.062310932,0.053659183,0.057686969,10.111491,3.1725616,0.01,14.78662,24.29828,0,2.0217722,0.99964773,0.1,0.85164333,1.1701289,1.4939206,1.0953985,0,7.0876735
5.9779559,7.0905341,1.732454,0.063164717,0.053865596,0.057181986,10.063249,3.1447736,0.01,14.948852,24.567766,0,2.0495613,0.99966851,0.1,0.85459972,1.1949615,1.4958111,1.0870726,0,7.067437
6.0160321,7.0685247,1.7242593,0.064019718,0.054091399,0.056604649,10.015101,3.1173109,0.01,15.110587,24.836497,0,2.0757439,0.99968808,0.1,0.86225883,1.2134851,1.4988314,1.0789885,0,7.0484271
6.0541082,7.046571,1.716083,0.064877113,0.054480422,0.055822384,9.9670269,3.090167,0.01,15.271864,25.1045,0,2.0907379,0.9997065,0.1,0.87294191,1.2177959,1.5036491,1.0708472,0,7.0286955
6.0921844,7.0246703,1.7079248,0.065737369,0.054941691,0.055013503,9.9190671,3.0633444,0.01,15.432675,25.371744,0,2.1006054,0.99972385,0.1,0.88154402,1.2190614,1.5087777,1.0627107,0,7.0086426
6.1302605,7.0028223,1.6997849,0.066600577,0.055423641,0.054210084,9.871221,3.0368424,0.01,15.593018,25.638222,0,2.1087848,0.99974018,0.1,0.88948254,1.2193023,1.5139649,1.0546019,0,6.9884148
6.1683367,6.9810271,1.6916636,0.067466744,0.055910445,0.053421307,9.823489,3.0106594,0.01,15.752891,25.903927,0,2.1163326,0.99975555,0.1,0.89719445,1.2191381,1.5191332,1.0465291,0,6.9680619
6.2064128,6.9592849,1.6835609,0.068335851,0.056397258,0.052649484,9.7758717,2.984794,0.01,15.912292,26.168854,0,2.1235731,0.99977003,0.1,0.90481381,1.2187593,1.5242583,1.038496,0,6.9476033
6.244489,6.9375959,1.675477,0.069207871,0.056882597,0.051894885,9.7283696,2.9592444,0.01,16.07122,26.433001,0,2.1306068,0.99978365,0.1,0.91238157,1.2182253,1.5293326,1.0305047,0,6.9270491
6.2825651,6.9159604,1.667412,0.070082774,0.057366004,0.05115719,9.6809833,2.934009,0.01,16.229673,26.696364,0,2.1374659,0.99979648,0.1,0.91991009,1.2175558,1.534353,1.0225567,0,6.9064062
6.3206413,6.8943787,1.6593661,0.070960528,0.057847336,0.050435921,9.6337133,2.9090858,0.01,16.38765,26.958939,0,2.1441615,0.99980855,0.1,0.92740304,1.2167585,1.5393182,1.0146535,0,6.8856804
6.3587174,6.8728508,1.6513393,0.071841102,0.058326541,0.04973057,9.5865603,2.8844731,0.01,16.54515,27.220724,0,2.1506989,0.99981991,0.1,0.93486145,1.2158374,1.5442273,1.0067964,0,6.8648772
6.3967936,6.8513771,1.6433317,0.072724464,0.058803599,0.049040638,9.5395248,2.8601689,0.01,16.702171,27.481714,0,2.1570811,0.9998306,0.1,0.94228557,1.2147955,1.5490794,0.99898658,0,6.8440015
6.4348697,6.8299577,1.6353435,0.073610581,0.059278499,0.04836564,9.4926071,2.8361712,0.01,16.858713,27.741909,0,2.1633107,0.99984067,0.1,0.9496754,1.2136353,1.5538737,0.99122522,0,6.8230583
6.4729459,6.8085928,1.6273748,0.074499419,0.059751233,0.047705114,9.4458078,2.8124781,0.01,17.014774,28.001305,0,2.1693902,0.99985014,0.1,0.95703089,1.2123594,1.5586096,0.98351342,0,6.8020524
6.511022,6.7872825,1.6194256,0.075390945,0.060221793,0.047058613,9.3991274,2.7890876,0.01,17.170355,28.2599,0,2.1753219,0.99985905,0.1,0.96435198,1.21097,1.5632862,0.97585221,0,6.7809882
6.5490982,6.7660271,1.6114961,0.076285125,0.060690175,0.046425711,9.3525663,2.7659975,0.01,17.325453,28.517692,0,2.1811082,0.99986744,0.1,0.97163861,1.2094696,1.5679028,0.96824254,0,6.7598699
6.5871743,6.7448266,1.6035863,0.077181925,0.061156372,0.045806004,9.3061248,2.7432058,0.01,17.480069,28.774679,0,2.1867512,0.99987533,0.1,0.97889073,1.2078605,1.5724587,0.96068542,0,6.7387023
6.6252505,6.7236812,1.5956963,0.078081309,0.061620382,0.045199096,9.2598034,2.7207103,0.01,17.634202,29.03086,0,2.1922534,0.99988276,0.1,0.98610829,1.2061451,1.5769532,0.95318164,0,6.7174891
6.6633267,6.702591,1.5878263,0.078983242,0.062082201,0.044604611,9.2136023,2.6985089,0.01,17.787851,29.286231,0,2.197617,0.99988975,0.1,0.99329128,1.2043257,1.5813856,0.94573201,0,6.6962339
6.7014028,6.6815561,1.5799762,0.079887689,0.062541825,0.04402219,9.1675221,2.6765993,0.01,17.941016,29.540793,0,2.2028443,0.99989632,0.1,1.0004397,1.2024046,1.5857551,0.93833737,0,6.6749412
6.739479,6.6605766,1.5721461,0.080794614,0.062999253,0.043451489,9.1215629,2.6549794,0.01,18.093697,29.794543,0,2.2079374,0.99990251,0.1,1.0075534,1.200384,1.5900612,0.93099842,0,6.6536147
6.7775551,6.6396527,1.5643362,0.081703979,0.063454483,0.042892168,9.0757252,2.6336468,0.01,18.245894,30.04748,0,2.2128988,0.99990833,0.1,1.0146326,1.1982662,1.594303,0.92371577,0,6.6322572
6.8156313,6.6187844,1.5565465,0.082615749,0.063907514,0.042343913,9.0300092,2.6125993,0.01,18.397606,30.299604,0,2.2177305,0.9999138,0.1,1.0216771,1.1960534,1.59848,0.91649011,0,6.6108727
6.8537074,6.5979718,1.548777,0.083529886,0.064358346,0.041806417,8.9844151,2.5918346,0.01,18.548833,30.550913,0,2.2224348,0.99991895,0.1,1.0286871,1.1937477,1.6025916,0.90932207,0,6.5894649
6.8917836,6.5772149,1.5410278,0.084446352,0.064806979,0.04127938,8.9389433,2.5713503,0.01,18.699575,30.801407,0,2.2270139,0.9999238,0.1,1.0356625,1.1913514,1.606637,0.90221207,0,6.5680362
6.9298597,6.5565139,1.5332989,0.08536511,0.065253413,0.04076252,8.8935939,2.5511442,0.01,18.849832,31.051084,0,2.23147,0.99992836,0.1,1.0426033,1.1888666,1.6106158,0.89516072,0,6.5465904
6.9679359,6.5358688,1.5255905,0.086286121,0.06569765,0.040255561,8.8483673,2.5312139,0.01,18.999605,31.299945,0,2.2358051,0.99993264,0.1,1.0495097,1.1862954,1.6145273,0.88816843,0,6.5251303
7.006012,6.5152796,1.5179026,0.087209327,0.066136577,0.039772097,8.8032686,2.5115573,0.01,19.148891,31.547986,0,2.2402289,0.99993668,0.1,1.0549339,1.185295,1.6180029,0.88117336,0,6.5032004
7.0440882,6.4947484,1.5102358,0.088133957,0.066463858,0.039424792,8.7583204,2.4921733,0.01,19.297672,31.795197,0,2.2518312,0.99994047,0.1,1.0554798,1.1963514,1.6197226,0.87433177,0,6.4819607
7.0821643,6.4742769,1.5025905,0.089059441,0.066718736,0.039110407,8.7134939,2.473056,0.01,19.445954,32.041605,0,2.2680018,0.99994404,0.1,1.0581091,1.2098928,1.6210551,0.8675849,0,6.4609793
7.1202405,6.4538656,1.4949665,0.089985634,0.06695061,0.038809662,8.668793,2.4542022,0.01,19.593738,32.287216,0,2.2854506,0.99994739,0.1,1.0612642,1.2241864,1.622227,0.8609101,0,6.4400909
7.1583166,6.4335144,1.4873637,0.090912467,0.067173117,0.038517162,8.6242184,2.435609,0.01,19.741025,32.532033,0,2.3032709,0.99995055,0.1,1.064518,1.2387529,1.623301,0.85430133,0,6.4192518
7.1963928,6.4132233,1.4797823,0.09183989,0.067390053,0.038231302,8.5797704,2.417274,0.01,19.887816,32.776058,0,2.3212122,0.99995351,0.1,1.0677532,1.2534591,1.6242945,0.84775694,0,6.398451
7.2344689,6.3929923,1.4722222,0.092767859,0.06760249,0.037951521,8.5354489,2.3991946,0.01,20.034112,33.01929,0,2.3392055,0.9999563,0.1,1.0709375,1.268268,1.6252123,0.84127649,0,6.3776867
7.2725451,6.3728213,1.4646833,0.093696331,0.067810748,0.037677549,8.491254,2.3813683,0.01,20.179915,33.261734,0,2.3572318,0.99995893,0.1,1.0740624,1.2831694,1.626056,0.83485985,0,6.3569592
7.3106212,6.3527103,1.4571658,0.094625264,0.068014935,0.037409201,8.4471856,2.3637925,0.01,20.325224,33.503388,0,2.3752865,0.99996139,0.1,1.0771256,1.2981608,1.6268261,0.82850696,0,6.3362698
7.3486974,6.3326592,1.4496695,0.095554616,0.0682151,0.037146319,8.4032437,2.3464647,0.01,20.470043,33.744256,0,2.3933685,0.99996371,0.1,1.0801271,1.3132415,1.6275229,0.82221775,0,6.3156196
7.3867735,6.3126679,1.4421946,0.096484344,0.068411276,0.036888756,8.3594282,2.3293823,0.01,20.61437,33.984338,0,2.4114783,0.9999659,0.1,1.0830668,1.3284115,1.6281466,0.81599215,0,6.29501
7.4248497,6.2927364,1.4347409,0.097414408,0.068603492,0.036636373,8.315739,2.3125429,0.01,20.758208,34.223636,0,2.4296163,0.99996795,0.1,1.0859453,1.3436709,1.6286974,0.80983007,0,6.2744421
7.4629259,6.2728646,1.4273085,0.098344766,0.068791774,0.036389035,8.2721762,2.2959439,0.01,20.901558,34.462151,0,2.447783,0.99996988,0.1,1.0887629,1.3590202,1.6291755,0.8037314,0,6.2539171
7.501002,6.2530525,1.4198974,0.099275377,0.068976148,0.036146615,8.2287394,2.2795828,0.01,21.044421,34.699886,0,2.4659793,0.99997169,0.1,1.09152,1.3744593,1.6295813,0.797696,0,6.2334362
7.5390782,6.2332998,1.4125076,0.1002062,0.069156641,0.035908985,8.1854288,2.2634572,0.01,21.186798,34.936842,0,2.4842057,0.99997339,0.1,1.094217,1.3899887,1.6299149,0.79172372,0,6.2130003
7.5771543,6.2136066,1.405139,0.10113719,0.06933328,0.035676024,8.1422443,2.2475644,0.01,21.32869,35.173021,0,2.5024629,0.999975,0.1,1.0968543,1.4056086,1.6301765,0.78581434,0,6.1926103
7.6152305,6.1939728,1.3977917,0.10206831,0.06950609,0.035447618,8.0991856,2.2319021,0.01,21.470099,35.408425,0,2.5207515,0.9999765,0.1,1.0994324,1.4213191,1.6303667,0.77996775,0,6.1722677
7.6533066,6.1743983,1.3904655,0.10299952,0.069675097,0.035223656,8.0562527,2.2164677,0.01,21.611025,35.643054,0,2.5390722,0.99997792,0.1,1.1019517,1.4371206,1.6304858,0.77418377,0,6.1519734
7.6913828,6.154883,1.3831607,0.10393078,0.069840327,0.035004025,8.0134456,2.2012588,0.01,21.751471,35.876912,0,2.5574257,0.99997925,0.1,1.1044125,1.4530132,1.6305338,0.7684621,0,6.131728
7.7294589,6.1354267,1.375877,0.10486204,0.070001807,0.034788618,7.970764,2.1862729,0.01,21.891436,36.11,0,2.5758125,0.9999805,0.1,1.1068152,1.4689973,1.6305112,0.76280245,0,6.1115318
7.7675351,6.1160295,1.3686145,0.10579327,0.070159562,0.034577337,7.9282079,2.1715075,0.01,22.030924,36.34232,0,2.5942333,0.99998168,0.1,1.1091603,1.4850731,1.6304185,0.75720467,0,6.0913863
7.8056112,6.0966912,1.3613732,0.10672443,0.070313617,0.034370083,7.8857771,2.1569603,0.01,22.169934,36.573874,0,2.6126888,0.99998279,0.1,1.1114481,1.5012407,1.6302559,0.75166847,0,6.0712924
7.8436874,6.0774117,1.354153,0.10765547,0.070463999,0.03416676,7.8434716,2.1426287,0.01,22.308468,36.804664,0,2.6311796,0.99998383,0.1,1.1136792,1.5175005,1.630024,0.74619359,0,6.0512507
7.8817635,6.0581909,1.346954,0.10858637,0.070610732,0.033967275,7.8012911,2.1285104,0.01,22.446528,37.034691,0,2.6497063,0.99998481,0.1,1.1158537,1.5338526,1.629723,0.74077968,0,6.0312616
7.9198397,6.0390288,1.3397761,0.10951707,0.070753843,0.033771538,7.7592356,2.1146029,0.01,22.584115,37.263959,0,2.6682695,0.99998572,0.1,1.1179722,1.5502973,1.6293535,0.73542645,0,6.0113259
7.9579158,6.0199251,1.3326193,0.11044754,0.070893356,0.033579464,7.7173048,2.1009039,0.01,22.72123,37.492468,0,2.6868699,0.99998659,0.1,1.1200351,1.5668348,1.6289158,0.73013361,0,5.9914444
7.995992,6.0008799,1.3254836,0.11137774,0.071029296,0.033390968,7.6754987,2.087411,0.01,22.857874,37.720222,0,2.7055081,0.9999874,0.1,1.1220427,1.5834654,1.6284105,0.7249008,0,5.9716176
8.0340681,5.9818924,1.3183688,0.11230786,0.071207418,0.033153683,7.6338038,2.0741211,0.01,22.994057,37.947227,0,2.7211368,0.99998816,0.1,1.1279148,1.593222,1.6287316,0.71974164,0,5.9519574
8.0721443,5.9629615,1.3112745,0.11323824,0.071443308,0.032895565,7.5922327,2.0610333,0.01,23.12978,38.173475,0,2.7327176,0.99998888,0.1,1.1327151,1.6000026,1.629252,0.71459757,0,5.9319831
8.1102204,5.9440868,1.3042009,0.11416893,0.071695871,0.032635527,7.5507848,2.0481458,0.01,23.265043,38.398961,0,2.7429921,0.99998955,0.1,1.1369739,1.6060183,1.6297795,0.7095059,0,5.9120053
8.1482966,5.925268,1.297148,0.11509991,0.071952255,0.032377575,7.5094595,2.0354565,0.01,23.399848,38.623688,0,2.7528191,0.99999018,0.1,1.1410472,1.611772,1.6302618,0.70447078,0,5.8920616
8.1863727,5.906505,1.2901158,0.11603114,0.072208539,0.032122868,7.4682567,2.0229631,0.01,23.534195,38.847656,0,2.7624621,0.99999078,0.1,1.1450442,1.6174179,1.6306833,0.69949322,0,5.8721639
8.2244489,5.8877979,1.2831042,0.1169626,0.072463537,0.031871705,7.4271759,2.0106633,0.01,23.668087,39.070867,0,2.7720024,0.99999134,0.1,1.1489986,1.6230037,1.6310392,0.69457329,0,5.8523164
8.2625251,5.8691464,1.2761133,0.11789424,0.0727169,0.031624123,7.3862173,1.9985549,0.01,23.801523,39.293324,0,2.7814654,0.99999186,0.1,1.1529211,1.6285443,1.6313283,0.68971074,0,5.8325209
8.3006012,5.8505505,1.2691429,0.11882603,0.072968536,0.031380083,7.3453804,1.9866355,0.01,23.934506,39.515028,0,2.7908595,0.99999236,0.1,1.156815,1.6340446,1.6315507,0.68490526,0,5.8127782
8.3386774,5.8320101,1.2621931,0.11975792,0.073218431,0.031139523,7.3046654,1.974903,0.01,24.067037,39.735981,0,2.8001878,0.99999282,0.1,1.1606816,1.6395063,1.6317064,0.68015648,0,5.7930892
8.3767535,5.813525,1.2552639,0.12068989,0.073466595,0.030902378,7.2640719,1.9633551,0.01,24.199117,39.956186,0,2.8094518,0.99999326,0.1,1.1645215,1.6449303,1.6317959,0.675464,0,5.7734544
8.4148297,5.7950952,1.2483553,0.12162189,0.073713046,0.030668579,7.2235998,1.9519897,0.01,24.330747,40.175644,0,2.8186524,0.99999367,0.1,1.1683351,1.6503172,1.6318194,0.67082745,0,5.7538745
8.4529058,5.7767205,1.2414672,0.12255388,0.073957802,0.030438062,7.183249,1.9408044,0.01,24.461929,40.394357,0,2.8277904,0.99999405,0.1,1.1721229,1.6556676,1.6317775,0.66624642,0,5.73435
8.490982,5.758401,1.2345995,0.12348583,0.074200884,0.030210762,7.1430193,1.9297972,0.01,24.592663,40.612328,0,2.8368667,0.99999441,0.1,1.175885,1.6609817,1.6316704,0.66172049,0,5.7148814
8.5290581,5.7401364,1.2277524,0.1244177,0.074442312,0.029986617,7.1029105,1.9189658,0.01,24.722953,40.829559,0,2.845882,0.99999475,0.1,1.1796219,1.6662602,1.6314986,0.65724926,0,5.6954692
8.5671343,5.7219266,1.2209256,0.12534945,0.074682105,0.029765566,7.0629225,1.9083081,0.01,24.852797,41.046052,0,2.8548371,0.99999507,0.1,1.1833337,1.6715033,1.6312627,0.65283232,0,5.6761139
8.6052104,5.7037716,1.2141193,0.12628105,0.074920284,0.029547549,7.0230551,1.8978221,0.01,24.982199,41.261809,0,2.8637326,0.99999537,0.1,1.1870209,1.6767116,1.6309629,0.6484692,0,5.6568158
8.6432866,5.6856713,1.2073334,0.12721246,0.075156868,0.029332508,6.9833081,1.8875055,0.01,25.111159,41.476832,0,2.8725693,0.99999565,0.1,1.1906838,1.6818855,1.6305998,0.64415949,0,5.6375754
8.6813627,5.6676255,1.2005679,0.12814365,0.075391877,0.029120389,6.9436814,1.8773562,0.01,25.239679,41.691124,0,2.881348,0.99999592,0.1,1.1943225,1.6870254,1.630174,0.63990277,0,5.6183931
8.7194389,5.6496341,1.1938227,0.12907457,0.075625329,0.028911136,6.9041746,1.8673723,0.01,25.36776,41.904687,0,2.8900693,0.99999617,0.1,1.1979375,1.6921318,1.6296858,0.63569858,0,5.5992693
8.757515,5.631697,1.1870978,0.1300052,0.075857245,0.028704696,6.8647878,1.8575516,0.01,25.495404,42.117522,0,2.898734,0.9999964,0.1,1.2015291,1.6972049,1.6291358,0.63154646,0,5.5802042
8.7955912,5.6138141,1.1803932,0.1309355,0.076087642,0.028501016,6.8255206,1.8478921,0.01,25.622611,42.329633,0,2.9073428,0.99999662,0.1,1.2050974,1.7022454,1.6285246,0.62744597,0,5.5611981
8.8336673,5.5959853,1.1737088,0.13186543,0.076316541,0.028300046,6.7863729,1.8383917,0.01,25.749383,42.541021,0,2.9158964,0.99999682,0.1,1.2086429,1.7072535,1.6278526,0.62339667,0,5.5422515
8.8717435,5.5782104,1.1670447,0.13279496,0.076543959,0.028101737,6.7473445,1.8290486,0.01,25.875722,42.751689,0,2.9243954,0.99999702,0.1,1.2121658,1.7122296,1.6271204,0.61939809,0,5.5233645
8.9098196,5.5604895,1.1604007,0.13372405,0.076769916,0.02790604,6.7084351,1.8198606,0.01,26.001629,42.961639,0,2.9328406,0.9999972,0.1,1.2156663,1.7171743,1.6263285,0.61544975,0,5.5045373
8.9478958,5.5428223,1.153777,0.13465268,0.076994429,0.02771291,6.6696446,1.8108258,0.01,26.127105,43.170873,0,2.9412326,0.99999737,0.1,1.2191448,1.7220878,1.6254776,0.61155122,0,5.4857702
8.9859719,5.5252087,1.1471733,0.1355808,0.077217517,0.027522298,6.6309728,1.8019423,0.01,26.252152,43.379393,0,2.9495722,0.99999753,0.1,1.2226016,1.7269706,1.6245681,0.60770201,0,5.4670635
9.0240481,5.5076482,1.1405896,0.13650857,0.07748435,0.027284903,6.5924065,1.7932075,0.01,26.376776,43.587208,0,2.9548503,0.99999768,0.1,1.2314126,1.7234377,1.6246069,0.60391524,0,5.4485351
9.0621242,5.4901391,1.1340254,0.13743668,0.077879388,0.026994679,6.5539547,1.7846212,0.01,26.500986,43.794303,0,2.9514366,0.99999782,0.1,1.2404854,1.7109512,1.6254236,0.60010275,0,5.42939
9.1002004,5.4726806,1.1274808,0.13836529,0.078319348,0.026697509,6.5156219,1.7761831,0.01,26.624777,44.000668,0,2.9448834,0.99999796,0.1,1.2482277,1.6966558,1.6263524,0.59632273,0,5.4101558
9.1382766,5.4552725,1.120956,0.13929443,0.078771563,0.026401485,6.4774065,1.7678917,0.01,26.748151,44.206299,0,2.9373701,0.99999808,0.1,1.2555361,1.681834,1.6272729,0.59258463,0,5.3909215
9.1763527,5.4379147,1.1144508,0.14022409,0.079226011,0.026108997,6.439308,1.7597452,0.01,26.871108,44.411199,0,2.9295665,0.9999982,0.1,1.262688,1.6668785,1.6281481,0.58889108,0,5.3717152
