time_d pH Ptot_atm pH2_atm pCO2_atm pCH4_atm CH4_g_mol H2_g_mol CO2_g_mol SO4 Formate Acetate Ca
0.0 7.0 4.143110545926799 0.0 4.143110545926799 0.0 0.0 0.0 0.0 0.00036999999999999967 0.0 1.0000000000000006e-06 0.0040999999999999995
0.96 5.7681470736601845 81.37031521242052 9.117853446463567 3.1277894148069803 69.12219690817939 0.7651998154472974 0.10093689272887045 0.03462540240360013 0.0003723100529438406 0.00012892430655221838 5.903049254037465e-12 0.01113353151916412
1.92 5.767063572337262 81.36560521015438 9.114364814714737 3.1267313261708356 69.12203332651532 0.7652003202118602 0.10089857805251949 0.03461379384920258 0.0003723151450486724 0.00032350715240325777 2.9896449461953063e-17 0.011207901993043654
2.88 5.766016935875383 81.36102872399954 9.110976237950357 3.1257013441644497 69.12187511007525 0.765200811852902 0.10086136122532 0.03460249309433147 0.00037232017409921886 0.0005125142605985855 1.8247599037171136e-21 0.011280299302808442
3.84 5.765005261519132 81.35657993219164 9.107683293817063 3.1246983399843082 69.12172198767472 0.765201290883165 0.10082519377371782 0.03459148780758211 0.00037232513525634303 0.0006961918206137382 1.4602027195934285e-24 0.011350802533777639
4.8 5.7640276422841845 81.3522571515435 9.104484634085404 3.1237221003857316 69.12157383729769 0.7652017573792091 0.10079006097912992 0.03458077569830379 0.0003723300239969032 0.0008746145968132506 0.0 0.011419426451732067
5.76 5.763082725645619 81.34805658834367 9.10137735561524 3.1227719246378673 69.12143046868209 0.7652022116538209 0.10075593103905342 0.03457034912367868 0.000372334838900351 0.001047944115130157 0.0 0.011486220104748288
6.72 5.762169078906545 81.34397397742546 9.098358212742442 3.1218469960150927 69.12129167861102 0.7652026540736756 0.10072276838331776 0.0345601991650985 0.00037233957758302846 0.001216361032278116 0.0 0.01155124069865974
7.68 5.761286283773636 81.34000919395599 9.095427035696066 3.120947410607843 69.12115741577911 0.7652030845730304 0.1006905712149758 0.03455032691408722 0.0003723442395507875 0.0013798744937320603 0.0 0.011614481359253786
8.64 5.760432440780138 81.33615568297232 9.092578896176281 3.1200718166319623 69.12102740474558 0.7652035037799354 0.10065928547336413 0.03454071757571819 0.00037234881803153134 0.0015387590585949722 0.0 0.01167603691132404
9.6 5.759606833958542 81.3324119665995 9.089812627391266 3.1192199978951765 69.12090155038673 0.7652039117784702 0.10062889840550349 0.034531368812468544 0.0003723533200514834 0.0016930795057235127 0.0 0.011735922395721942
10.56 5.758807513397123 81.32877080191857 9.08712281086156 3.11839041538624 69.12077956670925 0.7652043092900352 0.10059935054992786 0.03452226376582197 0.00037235774627948615 0.0018431378234787597 0.0 0.011794245868342795
11.52 5.758034481644673 81.3252335300877 9.084510380541175 3.1175834665242412 69.1206614634717 0.7652046961106489 0.10057065221702428 0.034513406824985986 0.000372362090781159 0.0019888816682915927 0.0 0.011850979312872573
12.48 5.757286692376255 81.32179692655298 9.08197289147049 3.11679851892575 69.12054709314732 0.765205072528034 0.10054277660387519 0.034504791079295806 0.000372366352666648 0.0021304471686656315 0.0 0.011906167038967611
13.44 5.756563300996656 81.31845854426271 9.079508479061353 3.116035108152546 69.12043633745256 0.765205438751738 0.10051570327838351 0.03449641145866717 0.0003723705372805639 0.0022679380999816494 0.0 0.01195984157195798
14.4 5.755863111672368 81.3152139212545 9.077113804572555 3.1152922857778576 69.12032902124852 0.7652057952239955 0.10048939560229313 0.03448825757423882 0.0003723746366950464 0.0024015405445831734 0.0 0.012012069547622177
15.36 5.755184878195157 81.31205858490131 9.07478551585371 3.114569111811061 69.12022496368587 0.7652061423856956 0.10046381679489855 0.034480319132375384 0.00037237865912480013 0.0025314413016714094 0.0 0.012062916931473825
16.32 5.754528459815265 81.30899297794487 9.072523895424588 3.1138657591705137 69.12012415200935 0.7652064801419883 0.10043896999902407 0.034472598052295016 0.0003723826018227696 0.002657624421661871 0.0 0.012112371487672743
17.28 5.75389278525206 81.3060131562578 9.070325991633519 3.113181391297474 69.12002642999268 0.7652068088847396 0.10041482282475604 0.03446508517082674 0.00037238646694341064 0.0027802544060275243 0.0 0.012160491955669206
18.24 5.753277246126477 81.30311726842217 9.068190399480368 3.1125156470069615 69.11993171222014 0.7652071287773758 0.10039135987112723 0.03445777654173429 0.0003723902538053447 0.0028994094777717618 0.0 0.012207303657350232
19.2 5.752681271443628 81.30030352781162 9.066115765496933 3.1118681731177174 69.11983991854439 0.7652074399810935 0.10036856629979242 0.03445066830480577 0.0003723939621150088 0.003015165003757552 0.0 0.012252831369530072
20.16 5.752104161547826 81.29756957114668 9.064100311286806 3.1112384848694563 69.11975094863713 0.7652077427212566 0.10034642260446083 0.03444375515544415 0.00037239759352789557 0.003127620054619978 0.0 0.012297109102066729
21.12 5.7515461755055215 81.29491745185707 9.062145518374875 3.110627107436739 69.11966484928402 0.7652080367370467 0.10032494509154068 0.03443704287483571 0.00037240114391208317 0.0032366918296504285 0.0 0.012340099879032068
22.08 5.751005101530239 81.29233735696727 9.060244126646234 3.1100318234264743 69.11958128441026 0.765208323087775 0.10030405401888584 0.034430507131706 0.00037240461791807826 0.0033427853035474255 0.0 0.012381959582315414
23.04 5.750480713927325 81.28982911145377 9.058395973308496 3.1094526464017034 69.11950022814463 0.7652086017588106 0.10028374762610702 0.034424148090493545 0.0003724080223050196 0.0034459094208912056 0.0 0.012422687166291052
24.0 5.749973557879252 81.28739592545216 9.056603400465146 3.1088903561031085 69.11942176891537 0.7652088723711103 0.10026405166930276 0.03441797432389603 0.0003724113496109106 0.0035459333934005047 0.0 0.012462227784958094
24.96 5.749481631439043 81.28502881152338 9.054859763355251 3.1083429139696954 69.11934560205754 0.765209135898584 0.10024489316043386 0.03441196346054592 0.00037241460423801255 0.003643227891740294 0.0 0.012500724749792544
25.92 5.749005152481965 81.28272954004575 9.053166339145045 3.1078107722972157 69.11927176853347 0.7652093921170159 0.10022628615530932 0.03440612047901657 0.000372417789487898 0.003737721540088244 0.0 0.01253814619158888
26.88 5.748543341780522 81.28049476489196 9.051520647253044 3.107293183680007 69.11920014998778 0.7652096413839419 0.10020820341439007 0.03440043718102986 0.0003724209000939388 0.003829552683056346 0.0 0.012574544671501377
27.84 5.748095557844215 81.27832216012551 9.049920947222542 3.106789654186299 69.11913065468721 0.7652098839296702 0.10019062583687247 0.03439490815574123 0.00037242394788060954 0.003918818323264603 7.35025292401994e-25 0.01260995483084293
28.8 5.747661585820522 81.27621100270585 9.04836669325492 3.10630003717556 69.11906325196827 0.7652101198212673 0.10017354743800257 0.03438953179948799 0.0003724269263351016 0.004005548864228894 0.0 0.012644386998840866
29.76 5.7472412539085616 81.27416103049838 9.046857672265151 3.1058243057382673 69.11899791963569 0.765210349068246 0.10015696589554038 0.03438430782671515 0.00037242983643945353 0.004089756104338633 0.0 0.012677843018010632
30.72 5.7468336437049015 81.27216821021837 9.04539089856627 3.1053615505042376 69.11893451920916 0.7652105721035591 0.10014084841637948 0.034379226259469736 0.00037243268247216614 0.004171606584994137 0.0 0.012710386812825871
31.68 5.746439255515044 81.27023541699552 9.04396847230211 3.1049124646511883 69.11887313262383 0.7652107885891766 0.10012521809196034 0.03437429471721004 0.00037243545873022965 0.00425098304556336 0.0 0.012741969617064246
32.64 5.746056721824671 81.26835639538723 9.042585774153306 3.104475620979703 69.11881355058397 0.7652109992112379 0.10011002417794093 0.034369497535179254 0.0003724381739377992 0.004328143190077172 0.0 0.012772691761147748
33.6 5.745685378032066 81.26652819182902 9.041240618887468 3.1040503516358338 69.1187556724293 0.765211204287699 0.10009524267228545 0.034364827384984115 0.0003724408286546077 0.004403208915119255 0.0 0.01280260020363135
34.56 5.745325476011987 81.26475247650271 9.039934220211506 3.103637069714467 69.11869954160008 0.7652114036149974 0.1000808869252162 0.03436028881015381 0.0003724434232631124 0.004476112426616595 0.0 0.012831665857919363
35.52 5.744976274802893 81.26302585343116 9.038664069873214 3.103235000722132 69.11864504466394 0.765211597565882 0.1000669293836277 0.03435587331024487 0.00037244595777018337 0.004546993656093349 0.0 0.0128599431890015
36.48 5.744638009980703 81.26134986835639 9.037431291739708 3.1028445263599114 69.11859222185137 0.7652117859526317 0.10005338240955942 0.03435158508340633 0.0003724484326624425 0.0046157898278513495 0.0 0.012887405323478969
37.44 5.744309854659407 81.25972077724907 9.036233119521876 3.1024647943665546 69.11854094745782 0.765211969183601 0.10004021561526395 0.034347414775840975 0.0003724508533587069 0.0046826552646530755 0.0 0.012914112167368458
38.4 5.743991473948973 81.25813707423349 9.035068439225519 3.102095463820696 69.11849117043246 0.7652121474201994 0.10002741676505172 0.034343358646608875 0.00037245321643923244 0.004747652109452981 0.0 0.0129400877114136
39.36 5.743682622654697 81.25659790056918 9.03393660728619 3.1017363545453414 69.11844285570504 0.7652123207492083 0.10001497879805435 0.03433941472281816 0.0003724555265780391 0.0048108162227529245 0.0 0.012965344589244657
40.32 5.743383059157315 81.25510227122211 9.032836891213261 3.101387249510562 69.11839596769475 0.7652124892720924 0.10000289367173627 0.03433558062468443 0.00037245778255143904 0.004872188450926313 0.0 0.012989898059227522
41.28 5.743092609642821 81.25364955839899 9.031768820909447 3.1010480159177973 69.1183504814546 0.765212653050002 0.09999115622767174 0.03433185489775544 0.00037245998700102215 0.004931794993392148 0.0 0.013013757448383049
42.24 5.7428108825326385 81.2522380322058 9.030731116637355 3.1007182629062964 69.11830633758159 0.7652128122718059 0.09997975241014576 0.03432823325325604 0.00037246213756605674 0.00498970723386772 0.0 0.013036950232443778
43.2 5.742537955112924 81.25086832415242 9.029724234205258 3.1003981516709245 69.11826355059928 0.7652129668578628 0.09996868723589927 0.034324717465609 0.000372464237659501 0.005045899698207311 0.0 0.013059465057574014
44.16 5.742272913221418 81.24953604859304 9.028744942595063 3.1000866686465027 69.11822197919969 0.7652131172932233 0.09995792520317566 0.03432129640590848 0.00037246629118223 0.005100552677695774 0.0 0.013081373194613574
45.12 5.742015788151842 81.24824146805221 9.027793430726797 3.0997838818775505 69.11818162894993 0.7652132635460529 0.09994746839324194 0.034317970823924196 0.0003724682953826957 0.005153655608045106 0.0 0.013102669866999988
46.08 5.7417667416693075 81.24698566057764 9.026870482147999 3.0994900576927815 69.11814252806039 0.7652134054845803 0.09993732542383349 0.03431474364857736 0.0003724702507422077 0.005205164726734596 0.0 0.013123336318738838
47.04 5.741525182826735 81.24576580571754 9.025974018420435 3.0992045452428134 69.11810458520803 0.7652135434235886 0.09992747345922354 0.03431160773426664 0.0003724721601508363 0.00525519600423133 0.0 0.013143418315805075
