% Basalt 34 C degree
% Time(days)  H2  CO2  CH4  H2S  SO4  FeS  Biomass  Acetate (mmol/L)
  6.035338   0.00167223     0.628894      1.09609    0.0631348      7.91178      0.90235     0.132601     0.221999
  6.052632   0.00167053     0.628893      1.09609    0.0631348      7.91754      0.90235     0.132556     0.221905
  6.069925   0.00166885     0.628893      1.09609    0.0631348      7.92331      0.90235      0.13251     0.221811
  6.087218   0.00166718     0.628892      1.09609    0.0631348      7.92907      0.90235     0.132464     0.221717
  6.104511   0.00166553     0.628892      1.09609    0.0631348      7.93484      0.90235     0.132418     0.221623
  6.121805   0.00166389     0.628892      1.09609    0.0631348       7.9406      0.90235     0.132372     0.221529
  6.139098   0.00166226     0.628891      1.09609    0.0631348      7.94637      0.90235     0.132327     0.221436
  6.156391   0.00166065     0.628891      1.09609    0.0631348      7.95213      0.90235     0.132281     0.221342
  6.173684   0.00165905      0.62889      1.09609    0.0631348      7.95789      0.90235     0.132235     0.221248
  6.190977   0.00165747      0.62889      1.09609    0.0631348      7.96366      0.90235      0.13219     0.221155
  6.208271    0.0016559      0.62889      1.09609    0.0631348      7.96942      0.90235     0.132144     0.221061
  6.225564   0.00165434     0.628889      1.09609    0.0631348      7.97519      0.90235     0.132098     0.220968
  6.242857    0.0016528     0.628889      1.09609    0.0631348      7.98095      0.90235     0.132053     0.220874
  6.260150   0.00165127     0.628888      1.09609    0.0631348      7.98672      0.90235     0.132007     0.220781
  6.277444   0.00164975     0.628888      1.09609    0.0631348      7.99248      0.90235     0.131961     0.220687
  6.294737   0.00164825     0.628888      1.09609    0.0631348      7.99825      0.90235     0.131916     0.220594
  6.312030   0.00164675     0.628887      1.09609    0.0631348      8.00401      0.90235      0.13187     0.220501
  6.329323   0.00164527     0.628887      1.09609    0.0631348      8.00977      0.90235     0.131824     0.220407
  6.346617   0.00164381     0.628887      1.09609    0.0631348      8.01554      0.90235     0.131779     0.220314
  6.363910   0.00164235     0.628886      1.09609    0.0631348       8.0213      0.90235     0.131733     0.220221
  6.381203   0.00164091     0.628886       1.0961    0.0631348      8.02707      0.90235     0.131688     0.220128
  6.398496   0.00163948     0.628885       1.0961    0.0631348      8.03283      0.90235     0.131642     0.220035
  6.415789   0.00163805     0.628885       1.0961    0.0631348       8.0386      0.90235     0.131597     0.219941
  6.433083   0.00163665     0.628885       1.0961    0.0631348      8.04436      0.90235     0.131551     0.219848
  6.450376   0.00163525     0.628884       1.0961    0.0631348      8.05013      0.90235     0.131506     0.219755
  6.467669   0.00163386     0.628884       1.0961    0.0631348      8.05589      0.90235      0.13146     0.219662
  6.484962   0.00163249     0.628884       1.0961    0.0631348      8.06165      0.90235     0.131415     0.219569
  6.502256   0.00163112     0.628883       1.0961    0.0631348      8.06742      0.90235      0.13137     0.219477
  6.519549   0.00162977     0.628883       1.0961    0.0631348      8.07318      0.90235     0.131324     0.219384
  6.536842   0.00162843     0.628883       1.0961    0.0631348      8.07895      0.90235     0.131279     0.219291
  6.554135   0.00162709     0.628882       1.0961    0.0631348      8.08471      0.90235     0.131233     0.219198
  6.571429   0.00162577     0.628882       1.0961    0.0631348      8.09048      0.90235     0.131188     0.219105
  6.588722   0.00162446     0.628882       1.0961    0.0631348      8.09624      0.90235     0.131143     0.219013
  6.606015   0.00162316     0.628881       1.0961    0.0631348      8.10201      0.90235     0.131097      0.21892
  6.623308   0.00162187     0.628881       1.0961    0.0631348      8.10777      0.90235     0.131052     0.218827
  6.640602   0.00162059     0.628881       1.0961    0.0631348      8.11353      0.90235     0.131007     0.218735
  6.657895   0.00161932      0.62888       1.0961    0.0631348       8.1193      0.90235     0.130961     0.218642
  6.675188   0.00161806      0.62888       1.0961    0.0631348      8.12506      0.90235     0.130916      0.21855
  6.692481    0.0016168      0.62888       1.0961    0.0631348      8.13083      0.90235     0.130871     0.218457
  6.709774   0.00161556      0.62888       1.0961    0.0631348      8.13659      0.90235     0.130826     0.218365
  6.727068   0.00161433     0.628879       1.0961    0.0631348      8.14236      0.90235      0.13078     0.218273
  6.744361   0.00161311     0.628879       1.0961    0.0631348      8.14812      0.90235     0.130735      0.21818
  6.761654   0.00161189     0.628879       1.0961    0.0631348      8.15388      0.90235      0.13069     0.218088
  6.778947   0.00161069     0.628878       1.0961    0.0631348      8.15965      0.90235     0.130645     0.217996
  6.796241   0.00160949     0.628878       1.0961    0.0631348      8.16541      0.90235       0.1306     0.217903
  6.813534   0.00160831     0.628878       1.0961    0.0631348      8.17118      0.90235     0.130555     0.217811
  6.830827   0.00160713     0.628877       1.0961    0.0631348      8.17694      0.90235     0.130509     0.217719
  6.848120   0.00160596     0.628877       1.0961    0.0631348      8.18271      0.90235     0.130464     0.217627
  6.865414    0.0016048     0.628877       1.0961    0.0631348      8.18847      0.90235     0.130419     0.217535
  6.882707   0.00160365     0.628877       1.0961    0.0631348      8.19424      0.90235     0.130374     0.217443
  6.900000   0.00160251     0.628876       1.0961    0.0631348          8.2      0.90235     0.130329     0.217351
